,Count,T_avg,V_avg,W_avg,rain,fog,snow,Thunderstorms,Quarter,Month,Day,Year
49,11,6,10,11,1,0,0,0,1,2,27,2014
50,8,7,11,13,1,0,0,0,1,2,28,2014
51,5,7,11,21,1,0,0,0,1,3,3,2014
52,3,7,10,6,0,0,0,0,1,3,4,2014
53,5,7,11,5,0,0,0,0,1,3,5,2014
54,1,8,9,6,0,0,0,0,1,3,7,2014
55,2,10,8,8,0,0,0,0,1,3,8,2014
56,5,11,9,8,0,0,0,0,1,3,10,2014
57,5,12,4,14,0,0,0,0,1,3,11,2014
58,3,11,6,10,0,0,0,0,1,3,12,2014
59,6,11,5,3,0,0,0,0,1,3,13,2014
60,5,12,4,3,0,1,0,0,1,3,14,2014
61,4,11,7,14,0,0,0,0,1,3,15,2014
62,3,12,11,11,0,0,0,0,1,3,16,2014
63,10,8,9,8,0,0,0,0,1,3,17,2014
64,3,11,10,8,0,0,0,0,1,3,18,2014
65,7,12,12,11,0,0,0,0,1,3,19,2014
66,1,11,12,21,1,0,0,0,1,3,21,2014
67,1,10,10,21,1,0,0,0,1,3,22,2014
68,8,7,11,16,1,0,0,0,1,3,23,2014
69,2,6,13,11,1,0,0,0,1,3,25,2014
70,15,7,11,11,0,0,0,0,1,3,26,2014
71,6,6,10,6,0,0,0,0,1,3,27,2014
72,1,12,9,13,0,0,0,0,1,3,29,2014
73,9,12,12,8,0,0,0,0,1,3,30,2014
74,6,13,10,6,0,0,0,0,1,3,31,2014
75,28,13,12,6,0,0,0,0,2,4,1,2014
76,4,13,11,10,0,0,0,0,2,4,2,2014
77,16,14,11,13,0,0,0,0,2,4,3,2014
78,11,12,13,6,1,0,0,0,2,4,4,2014
79,7,12,11,5,0,0,0,0,2,4,5,2014
80,7,16,10,11,0,0,0,0,2,4,6,2014
81,12,17,11,14,0,0,0,1,2,4,7,2014
82,9,11,10,21,1,0,0,0,2,4,8,2014
83,14,9,11,5,0,0,0,0,2,4,9,2014
84,3,12,11,10,0,0,0,0,2,4,11,2014
85,1,11,12,8,0,0,0,0,2,4,13,2014
86,13,11,11,11,0,0,0,0,2,4,14,2014
87,6,9,11,11,0,0,0,0,2,4,15,2014
88,3,9,12,13,0,0,0,0,2,4,16,2014
89,8,12,12,8,0,0,0,0,2,4,17,2014
90,12,11,12,14,0,0,0,0,2,4,18,2014
91,1,9,12,13,1,0,0,0,2,4,19,2014
92,3,12,11,5,1,0,0,0,2,4,21,2014
93,5,15,11,5,1,0,0,1,2,4,22,2014
94,3,12,8,6,1,1,0,0,2,4,23,2014
95,5,15,11,6,1,0,0,0,2,4,24,2014
96,16,13,7,10,1,0,0,1,2,4,25,2014
97,6,10,11,13,1,0,0,1,2,4,26,2014
98,9,11,12,10,1,0,0,0,2,4,28,2014
99,5,10,10,6,1,0,0,0,2,4,29,2014
100,10,13,9,8,1,1,0,0,2,4,30,2014
101,1,12,9,5,1,1,0,1,2,5,1,2014
102,7,12,10,11,1,0,0,0,2,5,2,2014
103,2,10,12,14,0,0,0,0,2,5,3,2014
104,3,13,11,8,0,0,0,0,2,5,5,2014
105,1,16,11,11,1,0,0,0,2,5,6,2014
106,2,14,10,16,1,0,0,0,2,5,7,2014
107,4,12,10,11,1,0,0,0,2,5,8,2014
108,4,14,11,13,1,0,0,0,2,5,10,2014
109,12,11,11,18,1,0,0,1,2,5,12,2014
110,5,11,11,11,1,0,0,0,2,5,13,2014
111,4,11,10,8,0,0,0,0,2,5,14,2014
112,2,11,12,10,0,0,0,0,2,5,15,2014
113,6,12,12,11,0,0,0,0,2,5,16,2014
114,7,18,12,11,0,0,0,0,2,5,19,2014
115,11,18,10,14,1,0,0,0,2,5,20,2014
116,9,16,11,10,1,0,0,1,2,5,21,2014
117,12,16,10,18,1,0,0,0,2,5,22,2014
118,9,14,13,16,1,0,0,0,2,5,23,2014
119,13,14,11,8,1,0,0,0,2,5,26,2014
120,1,14,11,13,1,0,0,0,2,5,27,2014
121,17,14,11,11,1,0,0,0,2,5,28,2014
122,2,17,12,6,0,0,0,0,2,5,30,2014
123,1,16,10,10,0,0,0,0,2,5,31,2014
124,1,14,13,8,0,0,0,0,2,6,1,2014
125,3,16,10,5,0,0,0,0,2,6,2,2014
126,1,17,11,6,0,0,0,0,2,6,3,2014
127,11,14,11,10,1,0,0,0,2,6,4,2014
128,8,14,10,13,0,0,0,0,2,6,5,2014
129,21,19,11,8,0,0,0,0,2,6,6,2014
130,2,21,11,8,1,0,0,1,2,6,8,2014
131,13,21,9,10,1,1,0,1,2,6,9,2014
132,32,19,10,8,1,1,0,1,2,6,10,2014
133,51,19,12,8,0,0,0,0,2,6,11,2014
134,19,19,12,13,0,0,0,0,2,6,12,2014
135,19,19,12,13,0,0,0,0,2,6,13,2014
136,5,18,12,13,0,0,0,0,2,6,14,2014
137,22,16,13,16,0,0,0,0,2,6,15,2014
138,16,15,13,16,0,0,0,0,2,6,16,2014
139,9,16,12,16,0,0,0,0,2,6,17,2014
140,16,17,12,16,0,0,0,0,2,6,18,2014
141,19,17,11,10,0,0,0,0,2,6,19,2014
142,15,17,12,10,0,0,0,0,2,6,20,2014
143,4,17,10,10,0,0,0,0,2,6,21,2014
144,4,19,11,10,0,0,0,0,2,6,22,2014
145,10,18,11,13,0,0,0,0,2,6,23,2014
146,28,19,11,10,0,0,0,0,2,6,24,2014
147,1,18,12,10,0,0,0,0,2,6,25,2014
148,1,17,12,6,1,0,0,0,2,6,26,2014
149,7,20,11,6,0,0,0,0,2,6,27,2014
150,2,16,11,5,1,0,0,1,2,6,28,2014
151,11,16,11,8,1,0,0,0,2,6,29,2014
152,2,16,11,5,0,0,0,0,2,6,30,2014
153,10,18,10,10,0,0,0,0,3,7,1,2014
154,12,18,11,13,0,0,0,0,3,7,2,2014
155,13,21,11,5,0,0,0,0,3,7,3,2014
156,11,22,11,10,1,0,0,0,3,7,4,2014
157,7,16,11,5,1,0,0,0,3,7,7,2014
158,15,16,11,6,1,0,0,0,3,7,8,2014
159,7,14,11,10,1,0,0,0,3,7,9,2014
160,9,14,11,14,1,0,0,1,3,7,10,2014
161,12,16,10,8,1,0,0,0,3,7,11,2014
162,4,19,11,5,0,0,0,0,3,7,15,2014
163,3,23,12,5,0,0,0,0,3,7,16,2014
164,13,23,12,10,0,0,0,0,3,7,17,2014
165,5,26,12,8,0,0,0,0,3,7,18,2014
166,2,26,12,10,1,0,0,1,3,7,19,2014
167,2,21,12,13,1,0,0,0,3,7,21,2014
168,5,20,13,11,0,0,0,0,3,7,22,2014
169,6,23,9,8,1,0,0,0,3,7,23,2014
170,10,23,11,10,0,0,0,0,3,7,24,2014
171,5,22,11,8,0,0,0,0,3,7,25,2014
172,11,21,12,8,0,0,0,0,3,7,26,2014
173,8,19,11,3,0,0,0,0,3,7,31,2014
174,7,21,12,5,0,0,0,0,3,8,1,2014
175,2,19,10,8,1,1,0,1,3,8,4,2014
176,2,20,12,5,0,0,0,0,3,8,5,2014
177,4,19,10,8,1,0,0,1,3,8,6,2014
178,3,19,9,3,1,1,0,0,3,8,7,2014
179,8,19,11,8,1,0,0,0,3,8,8,2014
180,18,18,10,13,1,0,0,1,3,8,11,2014
181,3,17,11,13,1,0,0,0,3,8,12,2014
182,2,18,10,10,1,0,0,0,3,8,13,2014
183,10,17,10,11,1,0,0,1,3,8,14,2014
184,9,17,10,16,0,0,0,0,3,8,18,2014
185,3,14,10,10,0,0,0,0,3,8,19,2014
186,21,14,12,6,0,0,0,0,3,8,20,2014
187,10,14,10,5,0,0,0,0,3,8,21,2014
188,27,16,11,8,1,0,0,0,3,8,22,2014
189,2,16,10,10,0,0,0,0,3,8,23,2014
190,1,16,10,10,1,0,0,0,3,8,25,2014
191,4,18,11,11,1,0,0,0,3,8,26,2014
192,3,18,12,6,1,0,0,0,3,8,27,2014
193,2,20,10,10,1,0,0,0,3,8,28,2014
194,3,18,11,5,1,0,0,0,3,8,29,2014
195,1,17,11,11,0,0,0,0,3,8,31,2014
196,12,16,11,3,0,0,0,0,3,9,1,2014
197,5,18,12,8,0,0,0,0,3,9,2,2014
198,5,18,11,10,0,0,0,0,3,9,3,2014
199,5,17,12,10,0,0,0,0,3,9,4,2014
200,2,20,11,6,0,0,0,0,3,9,5,2014
201,4,19,9,5,0,0,0,0,3,9,7,2014
202,9,19,9,8,0,0,0,0,3,9,8,2014
203,11,18,8,8,0,0,0,0,3,9,9,2014
204,8,16,10,13,0,0,0,0,3,9,10,2014
205,4,14,11,10,0,0,0,0,3,9,11,2014
206,38,16,9,10,0,1,0,0,3,9,12,2014
207,1,18,9,13,0,0,0,0,3,9,13,2014
208,10,18,11,13,0,0,0,0,3,9,14,2014
209,8,19,9,6,0,0,0,0,3,9,15,2014
210,12,19,11,6,0,0,0,0,3,9,16,2014
211,10,20,13,8,0,0,0,0,3,9,17,2014
212,6,21,11,6,1,0,0,1,3,9,18,2014
213,4,21,12,6,0,0,0,0,3,9,19,2014
214,1,20,11,6,1,1,0,1,3,9,20,2014
215,8,13,10,6,0,0,0,0,3,9,22,2014
216,3,12,8,8,0,0,0,0,3,9,23,2014
217,7,12,7,6,1,0,0,0,3,9,24,2014
218,4,14,8,5,0,1,0,0,3,9,25,2014
219,10,14,12,5,0,0,0,0,3,9,26,2014
220,9,17,10,8,0,0,0,0,3,9,27,2014
221,6,18,12,8,0,0,0,0,3,9,28,2014
222,24,18,11,6,1,0,0,0,3,9,29,2014
223,7,17,6,3,0,1,0,0,3,9,30,2014
224,17,17,8,3,0,1,0,0,4,10,1,2014
225,4,18,12,3,0,0,0,0,4,10,2,2014
226,7,17,9,5,0,1,0,0,4,10,3,2014
227,2,12,11,13,1,0,0,0,4,10,5,2014
228,16,11,11,10,1,0,0,0,4,10,6,2014
229,13,13,12,16,1,0,0,0,4,10,7,2014
230,5,16,12,16,1,0,0,0,4,10,8,2014
231,34,17,13,18,0,0,0,0,4,10,9,2014
232,4,14,12,11,0,0,0,0,4,10,10,2014
233,1,14,10,8,1,0,0,0,4,10,11,2014
234,1,12,10,10,1,1,0,0,4,10,12,2014
235,2,15,10,21,0,0,0,0,4,10,13,2014
236,8,12,13,8,0,0,0,0,4,10,14,2014
237,21,12,13,6,1,0,0,0,4,10,15,2014
238,8,17,11,14,1,0,0,0,4,10,16,2014
239,14,17,10,11,1,0,0,0,4,10,17,2014
240,1,18,12,8,0,0,0,0,4,10,19,2014
241,5,14,11,5,1,1,0,0,4,10,20,2014
242,17,13,12,18,1,0,0,1,4,10,21,2014
243,2,9,11,14,0,0,0,0,4,10,22,2014
244,15,11,12,8,1,0,0,0,4,10,23,2014
245,6,13,12,11,1,0,0,0,4,10,24,2014
246,1,13,8,5,0,1,0,0,4,10,27,2014
247,7,9,8,10,0,1,0,0,4,10,28,2014
248,4,13,8,5,0,0,0,0,4,10,29,2014
249,6,15,9,6,1,0,0,0,4,10,30,2014
250,9,16,13,6,0,0,0,0,4,10,31,2014
251,3,14,14,8,0,0,0,0,4,11,1,2014
252,3,15,11,14,1,0,0,0,4,11,2,2014
253,9,13,10,23,1,0,0,0,4,11,3,2014
254,1,10,11,6,1,0,0,0,4,11,4,2014
255,14,8,12,11,1,0,0,0,4,11,5,2014
256,12,8,10,10,0,1,0,0,4,11,6,2014
257,14,11,11,23,1,0,0,0,4,11,7,2014
258,8,7,8,6,0,1,0,0,4,11,10,2014
259,2,10,11,11,0,0,0,0,4,11,13,2014
260,6,10,10,13,1,0,0,0,4,11,14,2014
261,5,11,9,6,1,0,0,0,4,11,15,2014
262,5,9,12,8,1,0,0,0,4,11,17,2014
263,5,9,11,8,0,0,0,0,4,11,18,2014
264,15,5,5,6,1,1,0,0,4,11,19,2014
265,15,8,10,11,1,0,0,0,4,11,20,2014
266,8,9,8,6,1,0,0,0,4,11,21,2014
267,2,11,10,6,0,0,0,0,4,11,23,2014
268,6,10,11,13,1,0,0,0,4,11,24,2014
269,7,9,11,11,1,0,0,0,4,11,25,2014
270,5,11,7,5,1,1,0,0,4,11,26,2014
271,10,10,5,6,1,1,0,0,4,11,27,2014
272,12,11,11,10,0,0,0,0,4,11,28,2014
273,2,7,8,11,0,0,0,0,4,11,29,2014
274,2,4,3,6,1,1,0,0,4,11,30,2014
275,14,3,7,10,1,1,0,0,4,12,1,2014
276,7,3,8,8,1,0,0,0,4,12,2,2014
277,8,2,6,14,1,0,0,0,4,12,3,2014
278,4,3,8,11,0,0,0,0,4,12,4,2014
279,4,4,11,8,1,0,0,0,4,12,5,2014
280,1,2,6,6,1,1,0,0,4,12,7,2014
281,4,3,9,8,1,0,0,0,4,12,8,2014
282,8,2,12,6,0,1,0,0,4,12,9,2014
283,6,8,11,14,1,0,0,0,4,12,10,2014
284,3,8,10,19,0,0,0,0,4,12,11,2014
285,5,10,10,26,1,0,0,0,4,12,12,2014
286,7,3,8,11,1,0,0,0,4,12,15,2014
287,12,8,8,6,1,0,0,0,4,12,16,2014
288,7,9,9,13,1,0,0,0,4,12,17,2014
289,6,12,9,18,1,0,0,0,4,12,18,2014
290,7,10,10,24,1,0,0,0,4,12,19,2014
291,6,7,10,11,0,0,0,0,4,12,21,2014
292,9,10,11,21,0,0,0,0,4,12,22,2014
293,5,9,10,14,0,0,0,0,4,12,23,2014
294,13,9,10,18,1,0,0,0,4,12,24,2014
295,5,6,11,8,1,0,0,0,4,12,25,2014
296,5,2,9,6,1,0,0,0,4,12,26,2014
297,12,4,10,27,1,0,0,0,4,12,27,2014
298,4,-2,11,19,1,0,0,0,4,12,28,2014
299,8,-1,10,8,1,0,0,0,4,12,29,2014
300,9,3,9,6,0,1,0,0,4,12,30,2014
301,7,3,10,3,0,0,0,0,4,12,31,2014
302,2,1,7,6,0,1,0,0,1,1,1,2015
303,1,6,10,13,0,0,0,0,1,1,2,2015
304,5,3,10,8,0,0,0,0,1,1,4,2015
305,6,-1,3,6,0,1,0,0,1,1,5,2015
306,9,2,7,8,0,1,0,0,1,1,6,2015
307,35,3,4,8,0,1,0,0,1,1,7,2015
308,21,8,11,16,1,0,0,0,1,1,8,2015
309,16,11,11,23,1,0,0,0,1,1,9,2015
310,11,11,10,29,1,0,0,0,1,1,10,2015
311,8,7,10,14,0,0,0,0,1,1,11,2015
312,14,8,10,24,0,0,0,0,1,1,12,2015
313,2,9,11,26,1,0,0,0,1,1,13,2015
314,6,7,11,23,1,0,0,0,1,1,14,2015
315,2,8,11,34,1,0,0,0,1,1,15,2015
316,5,7,11,13,1,0,0,0,1,1,16,2015
317,9,3,9,8,0,0,0,0,1,1,17,2015
318,12,2,11,6,1,0,1,0,1,1,19,2015
319,3,0,6,5,0,1,0,0,1,1,20,2015
320,2,1,12,11,0,0,0,0,1,1,21,2015
321,8,-1,6,10,0,0,0,0,1,1,22,2015
322,15,1,6,10,0,0,0,0,1,1,23,2015
323,3,2,9,13,1,0,1,0,1,1,24,2015
324,5,7,10,11,1,0,0,0,1,1,26,2015
325,3,4,12,8,0,0,0,0,1,1,27,2015
326,11,3,10,18,1,1,1,1,1,1,29,2015
327,4,3,10,16,1,0,1,0,1,1,30,2015
328,7,2,12,10,1,0,1,0,1,2,2,2015
329,12,1,13,3,0,0,0,0,1,2,3,2015
330,3,2,11,11,0,0,0,0,1,2,4,2015
331,8,1,11,14,0,0,0,0,1,2,5,2015
332,16,-1,11,23,0,0,0,0,1,2,6,2015
333,22,1,8,6,0,0,0,0,1,2,9,2015
334,10,4,9,10,0,0,0,0,1,2,10,2015
335,12,4,11,13,0,0,0,0,1,2,11,2015
336,6,2,3,5,0,1,0,0,1,2,12,2015
337,30,6,8,13,1,0,0,0,1,2,13,2015
338,11,7,11,19,1,0,0,0,1,2,14,2015
339,6,6,12,10,0,0,0,0,1,2,15,2015
340,15,6,8,5,0,1,0,0,1,2,16,2015
341,8,4,11,10,0,0,0,0,1,2,17,2015
342,2,2,4,5,0,1,0,0,1,2,18,2015
343,13,4,8,10,0,0,0,0,1,2,19,2015
344,10,6,12,23,1,0,0,0,1,2,20,2015
345,5,4,12,13,1,0,1,0,1,2,21,2015
346,3,4,10,11,1,1,0,0,1,2,22,2015
347,13,8,10,21,1,0,0,0,1,2,23,2015
348,14,6,11,18,1,0,0,0,1,2,24,2015
349,6,4,10,10,1,1,0,0,1,2,25,2015
350,2,8,5,6,1,1,0,0,1,2,26,2015
351,8,4,11,18,0,0,0,0,1,2,27,2015
352,8,3,12,11,0,0,0,0,1,2,28,2015
353,9,8,10,21,1,0,0,0,1,3,2,2015
354,10,7,11,11,1,0,0,0,1,3,3,2015
355,10,4,11,11,1,0,0,0,1,3,4,2015
356,3,6,11,6,0,1,0,0,1,3,5,2015
357,14,6,11,3,0,0,0,0,1,3,6,2015
358,6,7,11,6,0,0,0,0,1,3,7,2015
359,2,10,10,6,0,0,0,0,1,3,8,2015
360,8,10,10,6,0,0,0,0,1,3,9,2015
361,12,9,8,3,0,0,0,0,1,3,10,2015
362,8,9,10,10,0,0,0,0,1,3,11,2015
363,19,8,11,10,0,0,0,0,1,3,12,2015
364,23,6,13,10,0,0,0,0,1,3,13,2015
365,3,7,10,13,1,0,0,0,1,3,14,2015
366,1,6,8,11,0,0,0,0,1,3,15,2015
367,12,7,9,8,0,0,0,0,1,3,16,2015
368,6,9,8,5,0,0,0,0,1,3,17,2015
369,5,10,5,10,0,0,0,0,1,3,18,2015
370,14,7,7,13,0,0,0,0,1,3,19,2015
371,15,9,4,13,0,0,0,0,1,3,20,2015
372,6,6,5,10,0,0,0,0,1,3,21,2015
373,2,7,13,18,0,0,0,0,1,3,22,2015
374,7,7,10,5,0,0,0,0,1,3,23,2015
375,4,7,9,5,1,0,0,0,1,3,24,2015
376,28,6,12,11,1,0,0,0,1,3,25,2015
377,14,4,10,10,1,0,0,0,1,3,26,2015
378,33,8,13,11,0,0,0,0,1,3,27,2015
379,2,11,9,13,1,0,0,0,1,3,28,2015
380,5,11,10,21,1,0,0,0,1,3,30,2015
381,14,11,12,34,1,0,0,0,1,3,31,2015
382,5,8,12,21,0,0,0,0,2,4,1,2015
383,2,9,10,19,1,0,0,0,2,4,2,2015
384,3,9,10,8,1,0,0,0,2,4,3,2015
385,1,8,10,10,1,0,0,0,2,4,4,2015
386,28,9,10,8,0,0,0,0,2,4,7,2015
387,15,9,9,6,0,0,0,0,2,4,8,2015
388,38,12,9,6,0,0,0,0,2,4,9,2015
389,25,13,10,10,0,0,0,0,2,4,10,2015
390,18,13,12,3,0,0,0,0,2,4,13,2015
391,28,17,11,6,0,0,0,0,2,4,14,2015
392,27,18,11,6,0,0,0,0,2,4,15,2015
393,8,17,10,6,0,0,0,0,2,4,16,2015
394,130,16,10,8,1,0,0,0,2,4,17,2015
395,2,11,13,21,0,0,0,0,2,4,18,2015
396,17,13,12,13,0,0,0,0,2,4,20,2015
397,13,14,12,11,0,0,0,0,2,4,21,2015
398,24,13,12,16,0,0,0,0,2,4,22,2015
399,56,13,10,10,0,0,0,0,2,4,23,2015
400,9,13,12,8,1,0,0,0,2,4,24,2015
401,5,15,10,10,1,0,0,1,2,4,25,2015
402,2,13,11,8,1,0,0,0,2,4,26,2015
403,11,11,10,14,1,0,0,0,2,4,27,2015
404,29,9,11,11,0,0,0,0,2,4,28,2015
405,6,9,11,10,1,0,0,0,2,4,29,2015
406,19,9,10,11,1,0,0,0,2,4,30,2015
407,2,9,10,14,1,0,0,0,2,5,1,2015
408,10,11,11,8,1,0,0,0,2,5,2,2015
409,4,16,9,13,1,0,0,0,2,5,3,2015
410,16,15,11,14,1,0,0,0,2,5,4,2015
411,17,17,11,21,1,0,0,0,2,5,5,2015
412,12,13,11,24,1,0,0,0,2,5,6,2015
413,66,12,11,11,0,0,0,0,2,5,7,2015
414,3,14,10,8,0,0,0,0,2,5,8,2015
415,5,17,10,18,0,0,0,0,2,5,9,2015
416,3,17,11,8,0,0,0,0,2,5,10,2015
417,17,19,11,8,0,0,0,0,2,5,11,2015
418,12,17,11,10,0,0,0,0,2,5,12,2015
419,22,13,11,8,1,0,0,0,2,5,13,2015
420,2,13,11,10,1,1,0,0,2,5,14,2015
421,4,12,11,8,0,0,0,0,2,5,16,2015
422,2,13,12,8,0,0,0,0,2,5,17,2015
423,8,13,12,10,1,0,0,0,2,5,18,2015
424,12,11,10,18,1,0,0,1,2,5,19,2015
425,20,10,11,11,1,0,0,0,2,5,20,2015
426,19,12,11,6,0,0,0,0,2,5,21,2015
427,7,12,13,5,0,0,0,0,2,5,22,2015
428,4,17,11,8,0,0,0,0,2,5,23,2015
429,20,14,11,10,0,0,0,0,2,5,26,2015
430,2,14,12,5,0,0,0,0,2,5,27,2015
431,6,16,14,8,0,0,0,0,2,5,28,2015
432,65,15,11,10,0,0,0,0,2,5,29,2015
433,1,14,10,13,1,0,0,0,2,5,30,2015
434,2,14,11,14,1,0,0,0,2,5,31,2015
435,10,13,15,11,0,0,0,0,2,6,1,2015
436,7,18,13,24,1,0,0,0,2,6,2,2015
437,7,17,12,18,1,0,0,0,2,6,3,2015
438,20,18,19,10,0,0,0,0,2,6,4,2015
439,9,24,17,11,0,0,0,0,2,6,5,2015
440,3,14,17,10,0,0,0,0,2,6,7,2015
441,20,14,22,18,0,0,0,0,2,6,8,2015
442,11,14,14,23,0,0,0,0,2,6,9,2015
443,6,17,16,21,0,0,0,0,2,6,10,2015
444,11,22,22,13,0,0,0,0,2,6,11,2015
445,27,22,14,13,0,0,0,0,2,6,12,2015
446,6,21,17,13,0,0,0,0,2,6,13,2015
447,1,18,19,10,0,0,0,0,2,6,14,2015
448,27,17,11,13,0,0,0,0,2,6,15,2015
449,11,16,14,13,0,0,0,0,2,6,16,2015
450,22,18,15,8,0,0,0,0,2,6,17,2015
451,10,18,10,14,0,0,0,0,2,6,18,2015
452,24,16,14,8,0,0,0,0,2,6,19,2015
453,5,17,14,6,0,0,0,0,2,6,20,2015
454,2,19,12,10,0,0,0,0,2,6,21,2015
455,11,16,12,11,1,0,0,0,2,6,22,2015
456,17,14,12,11,0,0,0,0,2,6,23,2015
457,21,17,15,5,0,0,0,0,2,6,24,2015
458,68,21,22,6,0,0,0,0,2,6,25,2015
459,15,23,19,8,0,0,0,0,2,6,26,2015
460,14,22,18,8,0,0,0,0,2,6,29,2015
461,30,24,21,10,0,0,0,0,2,6,30,2015
462,62,28,13,11,0,0,0,0,3,7,1,2015
463,33,26,17,10,0,0,0,1,3,7,2,2015
464,22,27,21,13,0,0,0,0,3,7,3,2015
465,2,21,13,11,1,0,0,1,3,7,5,2015
466,11,22,22,6,0,0,0,0,3,7,6,2015
467,12,22,10,10,1,0,0,0,3,7,7,2015
468,9,17,11,19,0,0,0,0,3,7,8,2015
469,3,18,14,14,0,0,0,0,3,7,9,2015
470,12,19,16,10,0,0,0,0,3,7,10,2015
471,3,18,11,6,1,0,0,0,3,7,12,2015
472,15,22,10,11,0,0,0,0,3,7,13,2015
473,12,23,14,6,0,0,0,0,3,7,15,2015
474,13,26,17,11,0,0,0,1,3,7,16,2015
475,16,24,13,14,0,0,0,0,3,7,17,2015
476,5,22,11,8,1,0,0,1,3,7,18,2015
477,10,23,10,11,1,0,0,0,3,7,20,2015
478,6,24,11,11,0,0,0,0,3,7,21,2015
479,10,23,10,10,1,0,0,0,3,7,22,2015
480,12,20,13,10,0,0,0,0,3,7,23,2015
481,18,21,10,11,1,0,0,0,3,7,24,2015
482,4,18,11,24,1,0,0,0,3,7,25,2015
483,10,18,10,19,1,0,0,0,3,7,27,2015
484,8,16,11,19,1,0,0,0,3,7,28,2015
485,6,17,12,13,0,0,0,0,3,7,29,2015
486,4,16,11,11,0,0,0,0,3,7,30,2015
487,3,16,25,8,0,0,0,0,3,7,31,2015
488,2,20,19,8,0,0,0,0,3,8,2,2015
489,15,25,20,8,0,0,0,1,3,8,3,2015
490,5,21,11,11,1,0,0,1,3,8,4,2015
491,2,21,25,10,0,0,0,0,3,8,5,2015
492,3,24,19,8,0,0,0,0,3,8,6,2015
493,6,21,11,10,1,0,0,1,3,8,7,2015
494,8,21,19,10,0,0,0,0,3,8,8,2015
495,2,22,13,10,1,0,0,0,3,8,9,2015
496,1,21,19,6,0,0,0,0,3,8,10,2015
497,2,26,18,13,0,0,0,0,3,8,12,2015
498,4,24,12,13,1,0,0,1,3,8,13,2015
499,3,22,12,10,1,0,0,0,3,8,14,2015
500,4,17,12,6,0,0,0,0,3,8,16,2015
501,1,18,13,8,0,0,0,0,3,8,17,2015
502,4,17,26,5,0,0,0,0,3,8,18,2015
503,8,19,18,6,0,0,0,0,3,8,19,2015
504,3,22,9,6,0,0,0,0,3,8,21,2015
505,7,23,18,11,0,0,0,0,3,8,22,2015
506,2,19,12,10,1,0,0,1,3,8,23,2015
507,6,17,11,19,1,0,0,0,3,8,24,2015
508,40,16,11,24,1,0,0,0,3,8,25,2015
509,28,22,11,18,1,0,0,0,3,8,26,2015
510,10,14,9,14,1,0,0,0,3,8,27,2015
511,3,17,10,3,0,1,0,0,3,8,28,2015
512,7,22,10,6,0,0,0,0,3,8,29,2015
513,2,26,21,6,0,0,0,0,3,8,30,2015
