,Count,T_avg,V_avg,W_avg,rain,fog,snow,Thunderstorms,Quarter,Month,Day,Year
55,5,10,8,8,0,0,0,0,1,3,8,2014
56,2,12,11,10,0,0,0,0,1,3,9,2014
57,17,12,4,14,0,0,0,0,1,3,11,2014
58,9,11,6,10,0,0,0,0,1,3,12,2014
59,9,11,5,3,0,0,0,0,1,3,13,2014
60,12,12,4,3,0,1,0,0,1,3,14,2014
61,3,11,7,14,0,0,0,0,1,3,15,2014
62,10,8,9,8,0,0,0,0,1,3,17,2014
63,12,11,10,8,0,0,0,0,1,3,18,2014
64,7,12,12,11,0,0,0,0,1,3,19,2014
65,7,12,12,11,0,0,0,0,1,3,20,2014
66,12,11,12,21,1,0,0,0,1,3,21,2014
67,3,10,10,21,1,0,0,0,1,3,22,2014
68,3,7,11,16,1,0,0,0,1,3,23,2014
69,5,6,12,6,0,0,0,0,1,3,24,2014
70,6,6,13,11,1,0,0,0,1,3,25,2014
71,21,7,11,11,0,0,0,0,1,3,26,2014
72,7,6,10,6,0,0,0,0,1,3,27,2014
73,7,8,10,8,0,0,0,0,1,3,28,2014
74,6,13,10,6,0,0,0,0,1,3,31,2014
75,21,13,12,6,0,0,0,0,2,4,1,2014
76,8,13,11,10,0,0,0,0,2,4,2,2014
77,16,14,11,13,0,0,0,0,2,4,3,2014
78,18,12,13,6,1,0,0,0,2,4,4,2014
79,5,16,10,11,0,0,0,0,2,4,6,2014
80,5,17,11,14,0,0,0,1,2,4,7,2014
81,5,11,10,21,1,0,0,0,2,4,8,2014
82,13,9,11,5,0,0,0,0,2,4,9,2014
83,4,11,12,5,0,0,0,0,2,4,10,2014
84,15,12,11,10,0,0,0,0,2,4,11,2014
85,7,11,9,8,0,0,0,0,2,4,12,2014
86,2,11,12,8,0,0,0,0,2,4,13,2014
87,8,11,11,11,0,0,0,0,2,4,14,2014
88,11,9,11,11,0,0,0,0,2,4,15,2014
89,1,9,12,13,0,0,0,0,2,4,16,2014
90,16,12,12,8,0,0,0,0,2,4,17,2014
91,1,11,12,14,0,0,0,0,2,4,18,2014
92,6,9,12,13,1,0,0,0,2,4,19,2014
93,1,13,12,8,0,0,0,0,2,4,20,2014
94,3,15,11,5,1,0,0,1,2,4,22,2014
95,7,12,8,6,1,1,0,0,2,4,23,2014
96,6,15,11,6,1,0,0,0,2,4,24,2014
97,1,13,7,10,1,0,0,1,2,4,25,2014
98,3,10,11,13,1,0,0,1,2,4,26,2014
99,7,11,12,10,1,0,0,0,2,4,28,2014
100,11,10,10,6,1,0,0,0,2,4,29,2014
101,2,13,9,8,1,1,0,0,2,4,30,2014
102,3,12,9,5,1,1,0,1,2,5,1,2014
103,3,12,10,11,1,0,0,0,2,5,2,2014
104,4,10,12,14,0,0,0,0,2,5,3,2014
105,3,10,13,8,0,0,0,0,2,5,4,2014
106,12,13,11,8,0,0,0,0,2,5,5,2014
107,2,16,11,11,1,0,0,0,2,5,6,2014
108,13,14,10,16,1,0,0,0,2,5,7,2014
109,2,12,10,11,1,0,0,0,2,5,8,2014
110,8,17,10,18,0,0,0,0,2,5,9,2014
111,5,12,10,23,1,1,0,1,2,5,11,2014
112,10,11,11,18,1,0,0,1,2,5,12,2014
113,2,11,11,11,1,0,0,0,2,5,13,2014
114,18,11,10,8,0,0,0,0,2,5,14,2014
115,9,11,12,10,0,0,0,0,2,5,15,2014
116,15,12,12,11,0,0,0,0,2,5,16,2014
117,20,18,12,11,0,0,0,0,2,5,19,2014
118,60,18,10,14,1,0,0,0,2,5,20,2014
119,6,16,11,10,1,0,0,1,2,5,21,2014
120,6,16,10,18,1,0,0,0,2,5,22,2014
121,19,14,13,16,1,0,0,0,2,5,23,2014
122,3,12,11,19,1,0,0,0,2,5,24,2014
123,5,13,11,8,0,0,0,0,2,5,25,2014
124,6,14,11,8,1,0,0,0,2,5,26,2014
125,52,14,11,13,1,0,0,0,2,5,27,2014
126,14,14,11,11,1,0,0,0,2,5,28,2014
127,2,14,9,6,1,0,0,0,2,5,29,2014
128,6,17,12,6,0,0,0,0,2,5,30,2014
129,5,16,10,5,0,0,0,0,2,6,2,2014
130,15,17,11,6,0,0,0,0,2,6,3,2014
131,17,14,11,10,1,0,0,0,2,6,4,2014
132,11,14,10,13,0,0,0,0,2,6,5,2014
133,7,19,11,8,0,0,0,0,2,6,6,2014
134,8,22,11,10,0,0,0,0,2,6,7,2014
135,7,21,11,8,1,0,0,1,2,6,8,2014
136,2,21,9,10,1,1,0,1,2,6,9,2014
137,4,19,10,8,1,1,0,1,2,6,10,2014
138,17,19,12,8,0,0,0,0,2,6,11,2014
139,23,19,12,13,0,0,0,0,2,6,12,2014
140,17,19,12,13,0,0,0,0,2,6,13,2014
141,2,18,12,13,0,0,0,0,2,6,14,2014
142,5,16,13,16,0,0,0,0,2,6,15,2014
143,18,15,13,16,0,0,0,0,2,6,16,2014
144,13,16,12,16,0,0,0,0,2,6,17,2014
145,9,17,12,16,0,0,0,0,2,6,18,2014
146,8,17,11,10,0,0,0,0,2,6,19,2014
147,15,17,12,10,0,0,0,0,2,6,20,2014
148,1,19,11,10,0,0,0,0,2,6,22,2014
149,6,18,11,13,0,0,0,0,2,6,23,2014
150,34,19,11,10,0,0,0,0,2,6,24,2014
151,5,18,12,10,0,0,0,0,2,6,25,2014
152,5,17,12,6,1,0,0,0,2,6,26,2014
153,19,20,11,6,0,0,0,0,2,6,27,2014
154,3,16,11,5,1,0,0,1,2,6,28,2014
155,5,16,11,5,0,0,0,0,2,6,30,2014
156,10,18,10,10,0,0,0,0,3,7,1,2014
157,5,18,11,13,0,0,0,0,3,7,2,2014
158,8,22,11,10,1,0,0,0,3,7,4,2014
159,2,20,11,19,1,0,0,0,3,7,5,2014
160,2,17,10,18,1,0,0,0,3,7,6,2014
161,5,16,11,5,1,0,0,0,3,7,7,2014
162,7,16,11,6,1,0,0,0,3,7,8,2014
163,2,14,11,10,1,0,0,0,3,7,9,2014
164,15,14,11,14,1,0,0,1,3,7,10,2014
165,1,16,10,8,1,0,0,0,3,7,11,2014
166,2,19,11,10,1,0,0,0,3,7,13,2014
167,1,18,11,10,0,0,0,0,3,7,14,2014
168,15,19,11,5,0,0,0,0,3,7,15,2014
169,11,23,12,5,0,0,0,0,3,7,16,2014
170,13,23,12,10,0,0,0,0,3,7,17,2014
171,21,26,12,8,0,0,0,0,3,7,18,2014
172,4,26,12,10,1,0,0,1,3,7,19,2014
173,5,21,11,10,1,0,0,1,3,7,20,2014
174,3,20,13,11,0,0,0,0,3,7,22,2014
175,5,23,9,8,1,0,0,0,3,7,23,2014
176,4,23,11,10,0,0,0,0,3,7,24,2014
177,8,22,11,8,0,0,0,0,3,7,25,2014
178,2,21,12,8,0,0,0,0,3,7,26,2014
179,1,22,12,6,1,0,0,1,3,7,27,2014
180,1,20,10,8,1,0,0,1,3,7,28,2014
181,4,20,12,10,0,0,0,0,3,7,30,2014
182,6,19,11,3,0,0,0,0,3,7,31,2014
183,7,21,12,5,0,0,0,0,3,8,1,2014
184,4,19,10,8,1,1,0,1,3,8,4,2014
185,2,19,10,8,1,0,0,1,3,8,6,2014
186,6,19,9,3,1,1,0,0,3,8,7,2014
187,1,19,11,8,1,0,0,0,3,8,8,2014
188,2,19,10,16,0,0,0,0,3,8,9,2014
189,7,18,10,13,1,0,0,1,3,8,11,2014
190,2,18,10,10,1,0,0,0,3,8,13,2014
191,3,17,10,11,1,0,0,1,3,8,14,2014
192,2,17,11,13,1,0,0,0,3,8,15,2014
193,3,17,11,6,0,0,0,0,3,8,16,2014
194,10,17,10,16,0,0,0,0,3,8,18,2014
195,2,14,10,10,0,0,0,0,3,8,19,2014
196,8,14,12,6,0,0,0,0,3,8,20,2014
197,3,14,10,5,0,0,0,0,3,8,21,2014
198,5,16,11,8,1,0,0,0,3,8,22,2014
199,5,16,10,10,1,0,0,0,3,8,25,2014
200,4,18,12,6,1,0,0,0,3,8,27,2014
201,6,20,10,10,1,0,0,0,3,8,28,2014
202,2,17,12,10,0,0,0,0,3,9,4,2014
203,14,20,11,6,0,0,0,0,3,9,5,2014
204,6,21,8,5,0,0,0,0,3,9,6,2014
205,7,19,9,8,0,0,0,0,3,9,8,2014
206,9,18,8,8,0,0,0,0,3,9,9,2014
207,11,16,10,13,0,0,0,0,3,9,10,2014
208,7,14,11,10,0,0,0,0,3,9,11,2014
209,16,16,9,10,0,1,0,0,3,9,12,2014
210,9,19,9,6,0,0,0,0,3,9,15,2014
211,7,19,11,6,0,0,0,0,3,9,16,2014
212,11,20,13,8,0,0,0,0,3,9,17,2014
213,4,21,12,6,0,0,0,0,3,9,19,2014
214,4,16,10,6,1,0,0,0,3,9,21,2014
215,16,13,10,6,0,0,0,0,3,9,22,2014
216,17,12,8,8,0,0,0,0,3,9,23,2014
217,13,12,7,6,1,0,0,0,3,9,24,2014
218,20,14,8,5,0,1,0,0,3,9,25,2014
219,13,14,12,5,0,0,0,0,3,9,26,2014
220,7,18,12,8,0,0,0,0,3,9,28,2014
221,13,18,11,6,1,0,0,0,3,9,29,2014
222,21,17,6,3,0,1,0,0,3,9,30,2014
223,6,17,8,3,0,1,0,0,4,10,1,2014
224,9,18,12,3,0,0,0,0,4,10,2,2014
225,12,17,9,5,0,1,0,0,4,10,3,2014
226,9,17,10,8,1,0,0,0,4,10,4,2014
227,29,11,11,10,1,0,0,0,4,10,6,2014
228,8,13,12,16,1,0,0,0,4,10,7,2014
229,4,16,12,16,1,0,0,0,4,10,8,2014
230,9,17,13,18,0,0,0,0,4,10,9,2014
231,35,14,12,11,0,0,0,0,4,10,10,2014
232,2,14,10,8,1,0,0,0,4,10,11,2014
233,4,15,10,21,0,0,0,0,4,10,13,2014
234,5,12,13,8,0,0,0,0,4,10,14,2014
235,3,12,13,6,1,0,0,0,4,10,15,2014
236,20,17,10,11,1,0,0,0,4,10,17,2014
237,5,18,11,10,0,0,0,0,4,10,18,2014
238,1,18,12,8,0,0,0,0,4,10,19,2014
239,15,14,11,5,1,1,0,0,4,10,20,2014
240,37,13,12,18,1,0,0,1,4,10,21,2014
241,7,9,11,14,0,0,0,0,4,10,22,2014
242,19,11,12,8,1,0,0,0,4,10,23,2014
243,24,13,12,11,1,0,0,0,4,10,24,2014
244,1,13,11,3,0,0,0,0,4,10,25,2014
245,1,14,8,5,0,0,0,0,4,10,26,2014
246,3,13,8,5,0,1,0,0,4,10,27,2014
247,7,9,8,10,0,1,0,0,4,10,28,2014
248,74,13,8,5,0,0,0,0,4,10,29,2014
249,5,15,9,6,1,0,0,0,4,10,30,2014
250,11,16,13,6,0,0,0,0,4,10,31,2014
251,3,15,11,14,1,0,0,0,4,11,2,2014
252,37,13,10,23,1,0,0,0,4,11,3,2014
253,10,10,11,6,1,0,0,0,4,11,4,2014
254,12,8,12,11,1,0,0,0,4,11,5,2014
255,10,8,10,10,0,1,0,0,4,11,6,2014
256,8,11,11,23,1,0,0,0,4,11,7,2014
257,4,7,8,6,0,1,0,0,4,11,10,2014
258,5,10,12,10,0,0,0,0,4,11,11,2014
259,5,11,11,16,1,0,0,0,4,11,12,2014
260,10,10,11,11,0,0,0,0,4,11,13,2014
261,9,10,10,13,1,0,0,0,4,11,14,2014
262,9,11,9,6,1,0,0,0,4,11,15,2014
263,1,9,10,10,1,0,0,0,4,11,16,2014
264,11,9,12,8,1,0,0,0,4,11,17,2014
265,6,9,11,8,0,0,0,0,4,11,18,2014
266,17,5,5,6,1,1,0,0,4,11,19,2014
267,10,8,10,11,1,0,0,0,4,11,20,2014
268,1,11,10,6,0,0,0,0,4,11,23,2014
269,17,10,11,13,1,0,0,0,4,11,24,2014
270,10,11,7,5,1,1,0,0,4,11,26,2014
271,3,10,5,6,1,1,0,0,4,11,27,2014
272,9,11,11,10,0,0,0,0,4,11,28,2014
273,4,7,8,11,0,0,0,0,4,11,29,2014
274,1,4,3,6,1,1,0,0,4,11,30,2014
275,5,3,8,8,1,0,0,0,4,12,2,2014
276,25,2,6,14,1,0,0,0,4,12,3,2014
277,6,3,8,11,0,0,0,0,4,12,4,2014
278,1,4,11,8,0,0,0,0,4,12,6,2014
279,4,3,9,8,1,0,0,0,4,12,8,2014
280,7,2,12,6,0,1,0,0,4,12,9,2014
281,14,8,11,14,1,0,0,0,4,12,10,2014
282,1,8,10,19,0,0,0,0,4,12,11,2014
283,8,10,10,26,1,0,0,0,4,12,12,2014
284,2,3,10,8,1,0,0,0,4,12,13,2014
285,18,3,8,11,1,0,0,0,4,12,15,2014
286,13,8,8,6,1,0,0,0,4,12,16,2014
287,8,9,9,13,1,0,0,0,4,12,17,2014
288,30,12,9,18,1,0,0,0,4,12,18,2014
289,13,10,10,24,1,0,0,0,4,12,19,2014
290,1,8,10,13,1,0,0,0,4,12,20,2014
291,3,7,10,11,0,0,0,0,4,12,21,2014
292,10,10,11,21,0,0,0,0,4,12,22,2014
293,3,9,10,14,0,0,0,0,4,12,23,2014
294,5,9,10,18,1,0,0,0,4,12,24,2014
295,6,6,11,8,1,0,0,0,4,12,25,2014
296,5,2,9,6,1,0,0,0,4,12,26,2014
297,4,-1,10,8,1,0,0,0,4,12,29,2014
298,1,3,9,6,0,1,0,0,4,12,30,2014
299,4,3,10,3,0,0,0,0,4,12,31,2014
300,2,1,7,6,0,1,0,0,1,1,1,2015
301,1,6,10,13,0,0,0,0,1,1,2,2015
302,1,-1,3,6,0,1,0,0,1,1,5,2015
303,7,2,7,8,0,1,0,0,1,1,6,2015
304,1,8,11,16,1,0,0,0,1,1,8,2015
305,35,11,11,23,1,0,0,0,1,1,9,2015
306,5,11,10,29,1,0,0,0,1,1,10,2015
307,7,7,10,14,0,0,0,0,1,1,11,2015
308,14,8,10,24,0,0,0,0,1,1,12,2015
309,2,7,11,23,1,0,0,0,1,1,14,2015
310,16,8,11,34,1,0,0,0,1,1,15,2015
311,3,7,11,13,1,0,0,0,1,1,16,2015
312,18,3,9,8,0,0,0,0,1,1,17,2015
313,7,3,12,11,0,0,0,0,1,1,18,2015
314,20,2,11,6,1,0,1,0,1,1,19,2015
315,2,0,6,5,0,1,0,0,1,1,20,2015
316,2,1,12,11,0,0,0,0,1,1,21,2015
317,21,-1,6,10,0,0,0,0,1,1,22,2015
318,20,1,6,10,0,0,0,0,1,1,23,2015
319,6,2,9,13,1,0,1,0,1,1,24,2015
320,5,2,10,5,0,0,0,0,1,1,25,2015
321,12,7,10,11,1,0,0,0,1,1,26,2015
322,15,4,12,8,0,0,0,0,1,1,27,2015
323,8,7,11,14,1,0,0,0,1,1,28,2015
324,78,3,10,18,1,1,1,1,1,1,29,2015
325,16,3,10,16,1,0,1,0,1,1,30,2015
326,7,3,11,10,1,0,0,0,1,1,31,2015
327,14,3,12,18,1,0,0,0,1,2,1,2015
328,34,2,12,10,1,0,1,0,1,2,2,2015
329,11,1,13,3,0,0,0,0,1,2,3,2015
330,4,2,11,11,0,0,0,0,1,2,4,2015
331,3,1,11,14,0,0,0,0,1,2,5,2015
332,13,-1,11,23,0,0,0,0,1,2,6,2015
333,2,1,11,18,0,0,0,0,1,2,7,2015
334,1,4,12,13,1,0,0,0,1,2,8,2015
335,6,1,8,6,0,0,0,0,1,2,9,2015
336,5,4,9,10,0,0,0,0,1,2,10,2015
337,13,4,11,13,0,0,0,0,1,2,11,2015
338,1,2,3,5,0,1,0,0,1,2,12,2015
339,11,6,8,13,1,0,0,0,1,2,13,2015
340,2,6,12,10,0,0,0,0,1,2,15,2015
341,5,6,8,5,0,1,0,0,1,2,16,2015
342,6,4,11,10,0,0,0,0,1,2,17,2015
343,2,2,4,5,0,1,0,0,1,2,18,2015
344,13,4,8,10,0,0,0,0,1,2,19,2015
345,8,6,12,23,1,0,0,0,1,2,20,2015
346,6,4,12,13,1,0,1,0,1,2,21,2015
347,2,4,10,11,1,1,0,0,1,2,22,2015
348,11,8,10,21,1,0,0,0,1,2,23,2015
349,2,6,11,18,1,0,0,0,1,2,24,2015
350,18,4,10,10,1,1,0,0,1,2,25,2015
351,6,8,5,6,1,1,0,0,1,2,26,2015
352,17,4,11,18,0,0,0,0,1,2,27,2015
353,3,3,12,11,0,0,0,0,1,2,28,2015
354,2,10,11,23,1,0,0,0,1,3,1,2015
355,21,8,10,21,1,0,0,0,1,3,2,2015
356,2,7,11,11,1,0,0,0,1,3,3,2015
357,15,4,11,11,1,0,0,0,1,3,4,2015
358,14,6,11,6,0,1,0,0,1,3,5,2015
359,15,6,11,3,0,0,0,0,1,3,6,2015
360,4,7,11,6,0,0,0,0,1,3,7,2015
361,8,10,10,6,0,0,0,0,1,3,8,2015
362,7,10,10,6,0,0,0,0,1,3,9,2015
363,15,9,8,3,0,0,0,0,1,3,10,2015
364,7,9,10,10,0,0,0,0,1,3,11,2015
365,6,8,11,10,0,0,0,0,1,3,12,2015
366,5,6,13,10,0,0,0,0,1,3,13,2015
367,9,7,9,8,0,0,0,0,1,3,16,2015
368,9,9,8,5,0,0,0,0,1,3,17,2015
369,1,10,5,10,0,0,0,0,1,3,18,2015
370,11,7,7,13,0,0,0,0,1,3,19,2015
371,19,9,4,13,0,0,0,0,1,3,20,2015
372,9,6,5,10,0,0,0,0,1,3,21,2015
373,3,7,13,18,0,0,0,0,1,3,22,2015
374,8,7,10,5,0,0,0,0,1,3,23,2015
375,3,7,9,5,1,0,0,0,1,3,24,2015
376,13,6,12,11,1,0,0,0,1,3,25,2015
377,11,4,10,10,1,0,0,0,1,3,26,2015
378,13,8,13,11,0,0,0,0,1,3,27,2015
379,1,11,9,13,1,0,0,0,1,3,28,2015
380,6,11,10,21,1,0,0,0,1,3,30,2015
381,17,11,12,34,1,0,0,0,1,3,31,2015
382,10,8,12,21,0,0,0,0,2,4,1,2015
383,11,9,10,19,1,0,0,0,2,4,2,2015
384,13,9,10,8,1,0,0,0,2,4,3,2015
385,4,8,10,10,1,0,0,0,2,4,4,2015
386,13,7,13,16,0,0,0,0,2,4,5,2015
387,4,9,10,8,0,0,0,0,2,4,7,2015
388,8,9,9,6,0,0,0,0,2,4,8,2015
389,5,12,9,6,0,0,0,0,2,4,9,2015
390,17,13,10,10,0,0,0,0,2,4,10,2015
391,1,13,11,21,1,0,0,0,2,4,11,2015
392,7,11,9,6,0,1,0,0,2,4,12,2015
393,11,13,12,3,0,0,0,0,2,4,13,2015
394,24,17,11,6,0,0,0,0,2,4,14,2015
395,15,18,11,6,0,0,0,0,2,4,15,2015
396,18,17,10,6,0,0,0,0,2,4,16,2015
397,19,16,10,8,1,0,0,0,2,4,17,2015
398,13,11,13,18,0,0,0,0,2,4,19,2015
399,3,13,12,13,0,0,0,0,2,4,20,2015
400,22,14,12,11,0,0,0,0,2,4,21,2015
401,4,13,12,16,0,0,0,0,2,4,22,2015
402,9,13,10,10,0,0,0,0,2,4,23,2015
403,10,13,12,8,1,0,0,0,2,4,24,2015
404,8,15,10,10,1,0,0,1,2,4,25,2015
405,5,13,11,8,1,0,0,0,2,4,26,2015
406,21,11,10,14,1,0,0,0,2,4,27,2015
407,22,9,11,11,0,0,0,0,2,4,28,2015
408,10,9,11,10,1,0,0,0,2,4,29,2015
409,5,9,10,11,1,0,0,0,2,4,30,2015
410,12,9,10,14,1,0,0,0,2,5,1,2015
411,14,11,11,8,1,0,0,0,2,5,2,2015
412,6,16,9,13,1,0,0,0,2,5,3,2015
413,4,15,11,14,1,0,0,0,2,5,4,2015
414,48,17,11,21,1,0,0,0,2,5,5,2015
415,20,13,11,24,1,0,0,0,2,5,6,2015
416,8,12,11,11,0,0,0,0,2,5,7,2015
417,4,14,10,8,0,0,0,0,2,5,8,2015
418,2,17,10,18,0,0,0,0,2,5,9,2015
419,2,17,11,8,0,0,0,0,2,5,10,2015
420,16,19,11,8,0,0,0,0,2,5,11,2015
421,3,17,11,10,0,0,0,0,2,5,12,2015
422,17,13,11,8,1,0,0,0,2,5,13,2015
423,4,13,11,10,1,1,0,0,2,5,14,2015
424,14,12,12,8,0,0,0,0,2,5,15,2015
425,10,12,11,8,0,0,0,0,2,5,16,2015
426,1,13,12,8,0,0,0,0,2,5,17,2015
427,6,13,12,10,1,0,0,0,2,5,18,2015
428,6,11,10,18,1,0,0,1,2,5,19,2015
429,10,10,11,11,1,0,0,0,2,5,20,2015
430,9,12,11,6,0,0,0,0,2,5,21,2015
431,17,12,13,5,0,0,0,0,2,5,22,2015
432,1,17,11,8,0,0,0,0,2,5,23,2015
433,2,16,12,8,0,0,0,0,2,5,24,2015
434,1,16,11,11,1,0,0,0,2,5,25,2015
435,6,14,11,10,0,0,0,0,2,5,26,2015
436,6,14,12,5,0,0,0,0,2,5,27,2015
437,12,16,14,8,0,0,0,0,2,5,28,2015
438,9,15,11,10,0,0,0,0,2,5,29,2015
439,3,14,10,13,1,0,0,0,2,5,30,2015
440,2,14,11,14,1,0,0,0,2,5,31,2015
441,6,13,15,11,0,0,0,0,2,6,1,2015
442,83,18,13,24,1,0,0,0,2,6,2,2015
443,20,17,12,18,1,0,0,0,2,6,3,2015
444,44,18,19,10,0,0,0,0,2,6,4,2015
445,2,24,17,11,0,0,0,0,2,6,5,2015
446,6,17,13,10,0,0,0,0,2,6,6,2015
447,8,14,17,10,0,0,0,0,2,6,7,2015
448,15,14,22,18,0,0,0,0,2,6,8,2015
449,19,14,14,23,0,0,0,0,2,6,9,2015
450,22,17,16,21,0,0,0,0,2,6,10,2015
451,20,22,22,13,0,0,0,0,2,6,11,2015
452,41,22,14,13,0,0,0,0,2,6,12,2015
453,2,21,17,13,0,0,0,0,2,6,13,2015
454,6,17,11,13,0,0,0,0,2,6,15,2015
455,6,16,14,13,0,0,0,0,2,6,16,2015
456,40,18,15,8,0,0,0,0,2,6,17,2015
457,8,18,10,14,0,0,0,0,2,6,18,2015
458,4,16,14,8,0,0,0,0,2,6,19,2015
459,8,19,12,10,0,0,0,0,2,6,21,2015
460,2,16,12,11,1,0,0,0,2,6,22,2015
461,7,14,12,11,0,0,0,0,2,6,23,2015
462,8,17,15,5,0,0,0,0,2,6,24,2015
463,10,21,22,6,0,0,0,0,2,6,25,2015
464,15,23,19,8,0,0,0,0,2,6,26,2015
465,5,21,12,13,0,0,0,0,2,6,27,2015
466,1,21,19,6,0,0,0,0,2,6,28,2015
467,22,22,18,8,0,0,0,0,2,6,29,2015
468,28,24,21,10,0,0,0,0,2,6,30,2015
469,22,28,13,11,0,0,0,0,3,7,1,2015
470,42,26,17,10,0,0,0,1,3,7,2,2015
471,6,27,21,13,0,0,0,0,3,7,3,2015
472,2,21,13,11,1,0,0,1,3,7,5,2015
473,6,22,22,6,0,0,0,0,3,7,6,2015
474,16,22,10,10,1,0,0,0,3,7,7,2015
475,6,17,11,19,0,0,0,0,3,7,8,2015
476,13,18,14,14,0,0,0,0,3,7,9,2015
477,20,19,16,10,0,0,0,0,3,7,10,2015
478,3,20,20,10,0,0,0,0,3,7,11,2015
479,18,22,10,11,0,0,0,0,3,7,13,2015
480,6,22,12,10,0,0,0,0,3,7,14,2015
481,19,23,14,6,0,0,0,0,3,7,15,2015
482,5,26,17,11,0,0,0,1,3,7,16,2015
483,2,24,13,14,0,0,0,0,3,7,17,2015
484,10,23,10,11,1,0,0,0,3,7,20,2015
485,17,24,11,11,0,0,0,0,3,7,21,2015
486,10,23,10,10,1,0,0,0,3,7,22,2015
487,6,20,13,10,0,0,0,0,3,7,23,2015
488,13,21,10,11,1,0,0,0,3,7,24,2015
489,17,18,10,19,1,0,0,0,3,7,27,2015
490,7,16,11,19,1,0,0,0,3,7,28,2015
491,11,17,12,13,0,0,0,0,3,7,29,2015
492,13,16,11,11,0,0,0,0,3,7,30,2015
493,2,16,25,8,0,0,0,0,3,7,31,2015
494,7,20,19,8,0,0,0,0,3,8,2,2015
495,15,25,20,8,0,0,0,1,3,8,3,2015
496,19,21,11,11,1,0,0,1,3,8,4,2015
497,5,21,25,10,0,0,0,0,3,8,5,2015
498,14,24,19,8,0,0,0,0,3,8,6,2015
499,3,21,11,10,1,0,0,1,3,8,7,2015
500,9,21,19,6,0,0,0,0,3,8,10,2015
501,5,23,12,10,0,0,0,0,3,8,11,2015
502,11,26,18,13,0,0,0,0,3,8,12,2015
503,8,24,12,13,1,0,0,1,3,8,13,2015
504,5,22,12,10,1,0,0,0,3,8,14,2015
505,4,17,12,6,0,0,0,0,3,8,16,2015
506,3,17,26,5,0,0,0,0,3,8,18,2015
507,8,19,18,6,0,0,0,0,3,8,19,2015
508,3,19,11,5,1,0,0,0,3,8,20,2015
509,3,22,9,6,0,0,0,0,3,8,21,2015
510,13,17,11,19,1,0,0,0,3,8,24,2015
511,4,16,11,24,1,0,0,0,3,8,25,2015
512,10,22,11,18,1,0,0,0,3,8,26,2015
513,7,14,9,14,1,0,0,0,3,8,27,2015
