,Count,T_avg,V_avg,W_avg,rain,fog,snow,Thunderstorms,Quarter,Month,Day,Year
68,6,12,13,6,1,0,0,0,2,4,4,2014
69,4,12,11,5,0,0,0,0,2,4,5,2014
70,9,16,10,11,0,0,0,0,2,4,6,2014
71,4,17,11,14,0,0,0,1,2,4,7,2014
72,8,11,10,21,1,0,0,0,2,4,8,2014
73,5,9,11,5,0,0,0,0,2,4,9,2014
74,3,11,12,5,0,0,0,0,2,4,10,2014
75,1,11,11,11,0,0,0,0,2,4,14,2014
76,6,9,11,11,0,0,0,0,2,4,15,2014
77,6,9,12,13,0,0,0,0,2,4,16,2014
78,10,12,12,8,0,0,0,0,2,4,17,2014
79,4,11,12,14,0,0,0,0,2,4,18,2014
80,1,9,12,13,1,0,0,0,2,4,19,2014
81,5,15,11,5,1,0,0,1,2,4,22,2014
82,5,12,8,6,1,1,0,0,2,4,23,2014
83,7,15,11,6,1,0,0,0,2,4,24,2014
84,2,13,7,10,1,0,0,1,2,4,25,2014
85,1,10,11,13,1,0,0,1,2,4,26,2014
86,5,10,10,6,1,0,0,0,2,4,29,2014
87,3,13,9,8,1,1,0,0,2,4,30,2014
88,1,12,9,5,1,1,0,1,2,5,1,2014
89,2,12,10,11,1,0,0,0,2,5,2,2014
90,14,13,11,8,0,0,0,0,2,5,5,2014
91,1,14,10,16,1,0,0,0,2,5,7,2014
92,7,12,10,11,1,0,0,0,2,5,8,2014
93,3,17,10,18,0,0,0,0,2,5,9,2014
94,9,11,11,18,1,0,0,1,2,5,12,2014
95,4,11,11,11,1,0,0,0,2,5,13,2014
96,6,11,10,8,0,0,0,0,2,5,14,2014
97,9,11,12,10,0,0,0,0,2,5,15,2014
98,4,12,12,11,0,0,0,0,2,5,16,2014
99,10,18,12,11,0,0,0,0,2,5,19,2014
100,2,18,10,14,1,0,0,0,2,5,20,2014
101,3,16,11,10,1,0,0,1,2,5,21,2014
102,1,16,10,18,1,0,0,0,2,5,22,2014
103,4,14,13,16,1,0,0,0,2,5,23,2014
104,7,13,11,8,0,0,0,0,2,5,25,2014
105,6,14,11,8,1,0,0,0,2,5,26,2014
106,3,14,11,13,1,0,0,0,2,5,27,2014
107,4,16,10,10,0,0,0,0,2,5,31,2014
108,1,14,13,8,0,0,0,0,2,6,1,2014
109,3,16,10,5,0,0,0,0,2,6,2,2014
110,2,17,11,6,0,0,0,0,2,6,3,2014
111,6,14,11,10,1,0,0,0,2,6,4,2014
112,3,14,10,13,0,0,0,0,2,6,5,2014
113,4,19,11,8,0,0,0,0,2,6,6,2014
114,1,22,11,10,0,0,0,0,2,6,7,2014
115,10,21,9,10,1,1,0,1,2,6,9,2014
116,3,19,10,8,1,1,0,1,2,6,10,2014
117,12,19,12,8,0,0,0,0,2,6,11,2014
118,2,19,12,13,0,0,0,0,2,6,12,2014
119,8,19,12,13,0,0,0,0,2,6,13,2014
120,2,18,12,13,0,0,0,0,2,6,14,2014
121,1,16,13,16,0,0,0,0,2,6,15,2014
122,5,15,13,16,0,0,0,0,2,6,16,2014
123,2,16,12,16,0,0,0,0,2,6,17,2014
124,15,17,12,16,0,0,0,0,2,6,18,2014
125,9,17,11,10,0,0,0,0,2,6,19,2014
126,4,17,12,10,0,0,0,0,2,6,20,2014
127,1,19,11,10,0,0,0,0,2,6,22,2014
128,6,18,11,13,0,0,0,0,2,6,23,2014
129,11,19,11,10,0,0,0,0,2,6,24,2014
130,18,18,12,10,0,0,0,0,2,6,25,2014
131,13,17,12,6,1,0,0,0,2,6,26,2014
132,4,20,11,6,0,0,0,0,2,6,27,2014
133,1,16,11,5,1,0,0,1,2,6,28,2014
134,1,16,11,8,1,0,0,0,2,6,29,2014
135,3,16,11,5,0,0,0,0,2,6,30,2014
136,4,18,11,13,0,0,0,0,3,7,2,2014
137,15,21,11,5,0,0,0,0,3,7,3,2014
138,1,22,11,10,1,0,0,0,3,7,4,2014
139,2,16,11,5,1,0,0,0,3,7,7,2014
140,2,16,11,6,1,0,0,0,3,7,8,2014
141,1,14,11,10,1,0,0,0,3,7,9,2014
142,5,14,11,14,1,0,0,1,3,7,10,2014
143,2,16,10,8,1,0,0,0,3,7,11,2014
144,4,19,11,5,0,0,0,0,3,7,12,2014
145,3,19,11,5,0,0,0,0,3,7,15,2014
146,6,23,12,5,0,0,0,0,3,7,16,2014
147,10,23,12,10,0,0,0,0,3,7,17,2014
148,8,26,12,8,0,0,0,0,3,7,18,2014
149,6,20,13,11,0,0,0,0,3,7,22,2014
150,1,23,9,8,1,0,0,0,3,7,23,2014
151,2,23,11,10,0,0,0,0,3,7,24,2014
152,1,22,12,6,1,0,0,1,3,7,27,2014
153,7,20,10,8,1,0,0,1,3,7,28,2014
154,10,18,11,10,1,0,0,0,3,7,29,2014
155,1,20,12,10,0,0,0,0,3,7,30,2014
156,5,21,12,5,0,0,0,0,3,8,1,2014
157,1,22,12,10,1,0,0,1,3,8,2,2014
158,10,19,10,8,1,1,0,1,3,8,4,2014
159,4,20,12,5,0,0,0,0,3,8,5,2014
160,7,19,11,8,1,0,0,0,3,8,8,2014
161,2,18,10,10,1,0,0,0,3,8,13,2014
162,5,17,10,11,1,0,0,1,3,8,14,2014
163,5,17,10,16,0,0,0,0,3,8,18,2014
164,4,14,10,5,0,0,0,0,3,8,21,2014
165,1,16,11,8,1,0,0,0,3,8,22,2014
166,3,18,11,11,1,0,0,0,3,8,26,2014
167,1,18,12,6,1,0,0,0,3,8,27,2014
168,11,20,10,10,1,0,0,0,3,8,28,2014
169,1,18,11,5,1,0,0,0,3,8,29,2014
170,1,17,10,10,0,0,0,0,3,8,30,2014
171,2,17,11,11,0,0,0,0,3,8,31,2014
172,3,16,11,3,0,0,0,0,3,9,1,2014
173,11,18,12,8,0,0,0,0,3,9,2,2014
174,2,18,11,10,0,0,0,0,3,9,3,2014
175,7,17,12,10,0,0,0,0,3,9,4,2014
176,1,20,11,6,0,0,0,0,3,9,5,2014
177,4,21,8,5,0,0,0,0,3,9,6,2014
178,9,18,8,8,0,0,0,0,3,9,9,2014
179,2,16,10,13,0,0,0,0,3,9,10,2014
180,4,14,11,10,0,0,0,0,3,9,11,2014
181,3,19,11,6,0,0,0,0,3,9,16,2014
182,9,21,11,6,1,0,0,1,3,9,18,2014
183,3,13,10,6,0,0,0,0,3,9,22,2014
184,5,12,8,8,0,0,0,0,3,9,23,2014
185,5,12,7,6,1,0,0,0,3,9,24,2014
186,3,14,8,5,0,1,0,0,3,9,25,2014
187,1,14,12,5,0,0,0,0,3,9,26,2014
188,2,18,12,8,0,0,0,0,3,9,28,2014
189,7,18,11,6,1,0,0,0,3,9,29,2014
190,1,17,6,3,0,1,0,0,3,9,30,2014
191,1,17,8,3,0,1,0,0,4,10,1,2014
192,2,18,12,3,0,0,0,0,4,10,2,2014
193,4,17,9,5,0,1,0,0,4,10,3,2014
194,3,11,11,10,1,0,0,0,4,10,6,2014
195,7,13,12,16,1,0,0,0,4,10,7,2014
196,27,16,12,16,1,0,0,0,4,10,8,2014
197,6,17,13,18,0,0,0,0,4,10,9,2014
198,6,14,12,11,0,0,0,0,4,10,10,2014
199,9,12,10,10,1,1,0,0,4,10,12,2014
200,3,15,10,21,0,0,0,0,4,10,13,2014
201,8,12,13,8,0,0,0,0,4,10,14,2014
202,4,12,13,6,1,0,0,0,4,10,15,2014
203,5,17,11,14,1,0,0,0,4,10,16,2014
204,4,17,10,11,1,0,0,0,4,10,17,2014
205,10,14,11,5,1,1,0,0,4,10,20,2014
206,13,13,12,18,1,0,0,1,4,10,21,2014
207,6,9,11,14,0,0,0,0,4,10,22,2014
208,4,11,12,8,1,0,0,0,4,10,23,2014
209,1,13,11,3,0,0,0,0,4,10,25,2014
210,3,14,8,5,0,0,0,0,4,10,26,2014
211,3,13,8,5,0,1,0,0,4,10,27,2014
212,9,9,8,10,0,1,0,0,4,10,28,2014
213,6,13,8,5,0,0,0,0,4,10,29,2014
214,11,15,9,6,1,0,0,0,4,10,30,2014
215,1,16,13,6,0,0,0,0,4,10,31,2014
216,3,14,14,8,0,0,0,0,4,11,1,2014
217,3,15,11,14,1,0,0,0,4,11,2,2014
218,2,13,10,23,1,0,0,0,4,11,3,2014
219,13,10,11,6,1,0,0,0,4,11,4,2014
220,22,8,12,11,1,0,0,0,4,11,5,2014
221,4,8,10,10,0,1,0,0,4,11,6,2014
222,5,11,11,23,1,0,0,0,4,11,7,2014
223,12,7,8,6,0,1,0,0,4,11,10,2014
224,2,11,11,16,1,0,0,0,4,11,12,2014
225,7,10,11,11,0,0,0,0,4,11,13,2014
226,12,10,10,13,1,0,0,0,4,11,14,2014
227,1,9,12,8,1,0,0,0,4,11,17,2014
228,1,5,5,6,1,1,0,0,4,11,19,2014
229,4,8,10,11,1,0,0,0,4,11,20,2014
230,3,10,11,13,1,0,0,0,4,11,24,2014
231,7,9,11,11,1,0,0,0,4,11,25,2014
232,4,11,7,5,1,1,0,0,4,11,26,2014
233,7,10,5,6,1,1,0,0,4,11,27,2014
234,2,11,11,10,0,0,0,0,4,11,28,2014
235,1,7,8,11,0,0,0,0,4,11,29,2014
236,4,4,3,6,1,1,0,0,4,11,30,2014
237,4,3,7,10,1,1,0,0,4,12,1,2014
238,15,2,6,14,1,0,0,0,4,12,3,2014
239,13,4,11,8,1,0,0,0,4,12,5,2014
240,7,3,9,8,1,0,0,0,4,12,8,2014
241,13,2,12,6,0,1,0,0,4,12,9,2014
242,1,8,11,14,1,0,0,0,4,12,10,2014
243,5,8,10,19,0,0,0,0,4,12,11,2014
244,7,10,10,26,1,0,0,0,4,12,12,2014
245,1,3,8,11,1,0,0,0,4,12,15,2014
246,4,8,8,6,1,0,0,0,4,12,16,2014
247,2,9,9,13,1,0,0,0,4,12,17,2014
248,5,12,9,18,1,0,0,0,4,12,18,2014
249,1,10,10,24,1,0,0,0,4,12,19,2014
250,1,8,10,13,1,0,0,0,4,12,20,2014
251,1,7,10,11,0,0,0,0,4,12,21,2014
252,5,10,11,21,0,0,0,0,4,12,22,2014
253,2,9,10,14,0,0,0,0,4,12,23,2014
254,1,9,10,18,1,0,0,0,4,12,24,2014
255,2,6,11,8,1,0,0,0,4,12,25,2014
256,1,2,9,6,1,0,0,0,4,12,26,2014
257,10,4,10,27,1,0,0,0,4,12,27,2014
258,2,-2,11,19,1,0,0,0,4,12,28,2014
259,6,-1,10,8,1,0,0,0,4,12,29,2014
260,39,3,9,6,0,1,0,0,4,12,30,2014
261,12,3,10,3,0,0,0,0,4,12,31,2014
262,1,1,7,6,0,1,0,0,1,1,1,2015
263,5,-1,3,6,0,1,0,0,1,1,5,2015
264,1,2,7,8,0,1,0,0,1,1,6,2015
265,3,3,4,8,0,1,0,0,1,1,7,2015
266,6,8,11,16,1,0,0,0,1,1,8,2015
267,17,11,11,23,1,0,0,0,1,1,9,2015
268,5,11,10,29,1,0,0,0,1,1,10,2015
269,2,9,11,26,1,0,0,0,1,1,13,2015
270,1,7,11,23,1,0,0,0,1,1,14,2015
271,5,8,11,34,1,0,0,0,1,1,15,2015
272,6,7,11,13,1,0,0,0,1,1,16,2015
273,16,2,11,6,1,0,1,0,1,1,19,2015
274,6,0,6,5,0,1,0,0,1,1,20,2015
275,19,1,12,11,0,0,0,0,1,1,21,2015
276,5,-1,6,10,0,0,0,0,1,1,22,2015
277,11,1,6,10,0,0,0,0,1,1,23,2015
278,4,7,10,11,1,0,0,0,1,1,26,2015
279,1,4,12,8,0,0,0,0,1,1,27,2015
280,1,7,11,14,1,0,0,0,1,1,28,2015
281,8,3,10,18,1,1,1,1,1,1,29,2015
282,3,3,10,16,1,0,1,0,1,1,30,2015
283,1,3,11,10,1,0,0,0,1,1,31,2015
284,3,3,12,18,1,0,0,0,1,2,1,2015
285,6,1,13,3,0,0,0,0,1,2,3,2015
286,4,2,11,11,0,0,0,0,1,2,4,2015
287,1,1,11,14,0,0,0,0,1,2,5,2015
288,1,-1,11,23,0,0,0,0,1,2,6,2015
289,2,1,8,6,0,0,0,0,1,2,9,2015
290,8,4,11,13,0,0,0,0,1,2,11,2015
291,2,2,3,5,0,1,0,0,1,2,12,2015
292,4,6,8,13,1,0,0,0,1,2,13,2015
293,3,7,11,19,1,0,0,0,1,2,14,2015
294,67,4,11,10,0,0,0,0,1,2,17,2015
295,8,2,4,5,0,1,0,0,1,2,18,2015
296,5,4,8,10,0,0,0,0,1,2,19,2015
297,5,6,12,23,1,0,0,0,1,2,20,2015
298,4,8,10,21,1,0,0,0,1,2,23,2015
299,2,6,11,18,1,0,0,0,1,2,24,2015
300,2,8,5,6,1,1,0,0,1,2,26,2015
301,10,4,11,18,0,0,0,0,1,2,27,2015
302,1,8,10,21,1,0,0,0,1,3,2,2015
303,2,7,11,11,1,0,0,0,1,3,3,2015
304,1,4,11,11,1,0,0,0,1,3,4,2015
305,3,6,11,6,0,1,0,0,1,3,5,2015
306,6,6,11,3,0,0,0,0,1,3,6,2015
307,1,10,10,6,0,0,0,0,1,3,9,2015
308,4,9,8,3,0,0,0,0,1,3,10,2015
309,1,8,11,10,0,0,0,0,1,3,12,2015
310,6,6,13,10,0,0,0,0,1,3,13,2015
311,1,7,10,13,1,0,0,0,1,3,14,2015
312,2,9,8,5,0,0,0,0,1,3,17,2015
313,5,10,5,10,0,0,0,0,1,3,18,2015
314,4,9,4,13,0,0,0,0,1,3,20,2015
315,1,7,13,18,0,0,0,0,1,3,22,2015
316,11,7,10,5,0,0,0,0,1,3,23,2015
317,7,6,12,11,1,0,0,0,1,3,25,2015
318,1,4,10,10,1,0,0,0,1,3,26,2015
319,11,8,13,11,0,0,0,0,1,3,27,2015
320,1,11,9,13,1,0,0,0,1,3,28,2015
321,5,12,10,24,1,0,0,0,1,3,29,2015
322,3,11,10,21,1,0,0,0,1,3,30,2015
323,1,11,12,34,1,0,0,0,1,3,31,2015
324,5,8,12,21,0,0,0,0,2,4,1,2015
325,1,9,10,8,1,0,0,0,2,4,3,2015
326,6,7,11,10,0,0,0,0,2,4,6,2015
327,8,9,10,8,0,0,0,0,2,4,7,2015
328,2,9,9,6,0,0,0,0,2,4,8,2015
329,13,12,9,6,0,0,0,0,2,4,9,2015
330,8,13,10,10,0,0,0,0,2,4,10,2015
331,2,13,12,3,0,0,0,0,2,4,13,2015
332,4,17,11,6,0,0,0,0,2,4,14,2015
333,2,18,11,6,0,0,0,0,2,4,15,2015
334,7,17,10,6,0,0,0,0,2,4,16,2015
335,59,16,10,8,1,0,0,0,2,4,17,2015
336,1,11,13,18,0,0,0,0,2,4,19,2015
337,13,13,12,13,0,0,0,0,2,4,20,2015
338,5,14,12,11,0,0,0,0,2,4,21,2015
339,28,13,12,16,0,0,0,0,2,4,22,2015
340,2,13,10,10,0,0,0,0,2,4,23,2015
341,2,13,12,8,1,0,0,0,2,4,24,2015
342,4,15,10,10,1,0,0,1,2,4,25,2015
343,33,11,10,14,1,0,0,0,2,4,27,2015
344,4,9,10,11,1,0,0,0,2,4,30,2015
345,1,9,10,14,1,0,0,0,2,5,1,2015
346,2,13,11,24,1,0,0,0,2,5,6,2015
347,1,12,11,11,0,0,0,0,2,5,7,2015
348,3,14,10,8,0,0,0,0,2,5,8,2015
349,1,19,11,8,0,0,0,0,2,5,11,2015
350,1,17,11,10,0,0,0,0,2,5,12,2015
351,6,13,11,8,1,0,0,0,2,5,13,2015
352,5,13,12,10,1,0,0,0,2,5,18,2015
353,8,11,10,18,1,0,0,1,2,5,19,2015
354,6,10,11,11,1,0,0,0,2,5,20,2015
355,14,12,13,5,0,0,0,0,2,5,22,2015
356,5,16,11,11,1,0,0,0,2,5,25,2015
357,5,14,11,10,0,0,0,0,2,5,26,2015
358,3,14,12,5,0,0,0,0,2,5,27,2015
359,9,16,14,8,0,0,0,0,2,5,28,2015
360,1,15,11,10,0,0,0,0,2,5,29,2015
361,2,18,13,24,1,0,0,0,2,6,2,2015
362,9,18,19,10,0,0,0,0,2,6,4,2015
363,6,24,17,11,0,0,0,0,2,6,5,2015
364,2,14,22,18,0,0,0,0,2,6,8,2015
365,4,14,14,23,0,0,0,0,2,6,9,2015
366,5,17,16,21,0,0,0,0,2,6,10,2015
367,15,22,22,13,0,0,0,0,2,6,11,2015
368,2,22,14,13,0,0,0,0,2,6,12,2015
369,4,17,11,13,0,0,0,0,2,6,15,2015
370,1,16,14,13,0,0,0,0,2,6,16,2015
371,7,18,15,8,0,0,0,0,2,6,17,2015
372,12,18,10,14,0,0,0,0,2,6,18,2015
373,27,16,14,8,0,0,0,0,2,6,19,2015
374,19,16,12,11,1,0,0,0,2,6,22,2015
375,1,14,12,11,0,0,0,0,2,6,23,2015
376,2,17,15,5,0,0,0,0,2,6,24,2015
377,1,21,22,6,0,0,0,0,2,6,25,2015
378,6,23,19,8,0,0,0,0,2,6,26,2015
379,3,21,12,13,0,0,0,0,2,6,27,2015
380,2,21,19,6,0,0,0,0,2,6,28,2015
381,7,22,18,8,0,0,0,0,2,6,29,2015
382,15,24,21,10,0,0,0,0,2,6,30,2015
383,8,28,13,11,0,0,0,0,3,7,1,2015
384,3,26,17,10,0,0,0,1,3,7,2,2015
385,20,22,22,6,0,0,0,0,3,7,6,2015
386,4,22,10,10,1,0,0,0,3,7,7,2015
387,2,17,11,19,0,0,0,0,3,7,8,2015
388,1,18,14,14,0,0,0,0,3,7,9,2015
389,3,22,12,10,0,0,0,0,3,7,14,2015
390,2,23,14,6,0,0,0,0,3,7,15,2015
391,1,26,17,11,0,0,0,1,3,7,16,2015
392,6,24,13,14,0,0,0,0,3,7,17,2015
393,4,24,11,11,0,0,0,0,3,7,21,2015
394,4,23,10,10,1,0,0,0,3,7,22,2015
395,2,20,13,10,0,0,0,0,3,7,23,2015
396,6,18,10,19,1,0,0,0,3,7,27,2015
397,1,16,11,19,1,0,0,0,3,7,28,2015
398,2,17,12,13,0,0,0,0,3,7,29,2015
399,2,16,11,11,0,0,0,0,3,7,30,2015
400,2,16,25,8,0,0,0,0,3,7,31,2015
401,1,25,20,8,0,0,0,1,3,8,3,2015
402,7,21,11,11,1,0,0,1,3,8,4,2015
403,1,21,25,10,0,0,0,0,3,8,5,2015
404,4,21,11,10,1,0,0,1,3,8,7,2015
405,7,21,19,6,0,0,0,0,3,8,10,2015
406,1,24,12,13,1,0,0,1,3,8,13,2015
407,4,22,12,10,1,0,0,0,3,8,14,2015
408,2,17,12,6,0,0,0,0,3,8,16,2015
409,3,18,13,8,0,0,0,0,3,8,17,2015
410,4,17,26,5,0,0,0,0,3,8,18,2015
411,6,19,18,6,0,0,0,0,3,8,19,2015
412,4,19,11,5,1,0,0,0,3,8,20,2015
413,10,22,9,6,0,0,0,0,3,8,21,2015
414,3,16,11,24,1,0,0,0,3,8,25,2015
415,4,22,11,18,1,0,0,0,3,8,26,2015
416,2,14,9,14,1,0,0,0,3,8,27,2015
417,21,17,10,3,0,1,0,0,3,8,28,2015
418,8,23,15,8,0,0,0,0,3,8,31,2015
419,8,18,11,13,1,0,0,0,3,9,1,2015
420,10,14,14,8,0,0,0,0,3,9,3,2015
421,6,14,11,10,0,0,0,0,3,9,4,2015
422,1,16,10,8,1,0,0,0,3,9,5,2015
423,3,13,10,8,0,0,0,0,3,9,6,2015
424,11,13,14,6,0,0,0,0,3,9,7,2015
425,5,16,11,11,0,0,0,0,3,9,8,2015
426,17,16,18,13,0,0,0,0,3,9,9,2015
427,7,17,19,11,0,0,0,0,3,9,10,2015
428,3,16,12,6,0,0,0,0,3,9,11,2015
429,1,16,10,8,1,1,0,0,3,9,12,2015
430,14,14,11,18,1,0,0,1,3,9,14,2015
431,5,16,13,23,1,0,0,0,3,9,15,2015
432,12,16,9,21,1,0,0,0,3,9,16,2015
433,13,16,11,21,1,0,0,0,3,9,17,2015
434,8,14,11,13,1,0,0,0,3,9,18,2015
435,2,13,14,3,0,0,0,0,3,9,20,2015
436,10,13,15,6,1,0,0,0,3,9,21,2015
437,11,14,10,16,1,0,0,0,3,9,22,2015
438,3,13,12,11,1,0,0,0,3,9,23,2015
439,2,13,12,6,1,0,0,0,3,9,24,2015
440,22,14,7,3,0,1,0,0,3,9,25,2015
441,11,13,23,16,0,0,0,0,3,9,28,2015
442,35,13,23,16,0,0,0,0,3,9,29,2015
443,3,12,26,16,0,0,0,0,4,10,1,2015
444,4,12,22,10,0,0,0,0,4,10,2,2015
445,6,14,12,11,1,0,0,0,4,10,5,2015
446,4,18,9,11,1,0,0,1,4,10,6,2015
447,5,14,11,21,0,0,0,0,4,10,7,2015
448,9,12,12,8,0,0,0,0,4,10,8,2015
449,1,11,13,5,0,0,0,0,4,10,9,2015
450,6,11,8,8,0,0,0,0,4,10,12,2015
451,5,8,9,8,0,0,0,0,4,10,13,2015
452,5,6,9,13,1,0,0,0,4,10,14,2015
453,9,6,10,14,1,0,0,0,4,10,15,2015
454,13,6,5,6,1,0,0,0,4,10,16,2015
455,6,8,6,3,0,1,0,0,4,10,19,2015
456,2,11,7,5,1,0,0,0,4,10,20,2015
457,10,8,9,6,1,1,0,0,4,10,21,2015
458,5,12,9,10,1,0,0,0,4,10,22,2015
459,6,12,11,6,0,0,0,0,4,10,23,2015
460,1,10,10,10,0,1,0,0,4,10,25,2015
461,2,12,7,6,0,1,0,0,4,10,26,2015
462,9,14,11,10,1,0,0,0,4,10,27,2015
463,13,12,10,8,1,0,0,0,4,10,28,2015
464,8,12,14,10,0,0,0,0,4,10,29,2015
465,3,12,14,8,0,0,0,0,4,10,30,2015
466,4,12,8,8,0,0,0,0,4,10,31,2015
467,9,7,3,8,0,1,0,0,4,11,2,2015
468,8,11,12,10,1,0,0,0,4,11,3,2015
469,12,13,11,13,1,0,0,0,4,11,4,2015
470,5,16,11,10,1,0,0,0,4,11,5,2015
471,14,17,10,16,1,0,0,0,4,11,6,2015
472,1,15,12,16,0,0,0,0,4,11,9,2015
473,1,12,12,13,0,0,0,0,4,11,10,2015
474,6,12,7,6,1,1,0,0,4,11,12,2015
475,10,12,12,14,0,0,0,0,4,11,13,2015
476,1,13,11,18,1,0,0,0,4,11,16,2015
477,3,16,10,26,1,0,0,0,4,11,17,2015
478,6,14,12,21,0,0,0,0,4,11,18,2015
479,5,14,10,23,1,0,0,0,4,11,19,2015
480,9,8,10,16,1,0,0,0,4,11,20,2015
481,10,4,11,18,1,0,0,0,4,11,21,2015
482,6,3,16,11,0,0,0,0,4,11,22,2015
483,7,2,10,5,0,0,0,0,4,11,23,2015
484,10,4,11,11,1,0,0,0,4,11,24,2015
485,8,8,12,13,1,0,0,0,4,11,25,2015
486,5,6,12,6,0,1,0,0,4,11,26,2015
487,13,2,5,8,1,1,0,0,4,11,27,2015
488,1,10,11,27,1,0,0,0,4,11,29,2015
489,9,12,10,29,0,0,0,0,4,11,30,2015
490,4,12,10,23,0,0,0,0,4,12,1,2015
491,6,11,11,10,0,0,0,0,4,12,2,2015
492,1,9,15,11,0,0,0,0,4,12,3,2015
493,2,8,13,14,1,0,0,0,4,12,4,2015
494,10,11,16,8,0,0,0,0,4,12,7,2015
495,6,8,13,10,1,0,0,0,4,12,8,2015
496,3,8,12,8,0,0,0,0,4,12,9,2015
497,2,3,10,13,0,0,0,0,4,12,10,2015
498,4,6,13,13,0,0,0,0,4,12,11,2015
499,1,6,9,10,0,0,0,0,4,12,13,2015
500,18,6,5,8,0,0,0,0,4,12,14,2015
501,8,8,10,10,1,0,0,0,4,12,15,2015
502,5,12,12,14,1,0,0,0,4,12,16,2015
503,5,13,15,11,0,0,0,0,4,12,17,2015
504,4,12,11,10,1,0,0,0,4,12,18,2015
505,8,11,11,10,0,0,0,0,4,12,19,2015
506,10,12,11,23,1,0,0,0,4,12,21,2015
507,2,13,10,27,1,0,0,0,4,12,22,2015
508,1,10,13,19,1,0,0,0,4,12,23,2015
509,3,10,13,16,1,0,0,0,4,12,24,2015
510,3,11,14,14,1,0,0,0,4,12,25,2015
511,3,9,14,11,0,0,0,0,4,12,27,2015
512,1,7,14,8,0,0,0,0,4,12,28,2015
513,3,8,19,13,1,0,0,0,4,12,30,2015
