username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Ligne3_RATP;2017-09-30 08:42;1;0;"08:38, la rame stationne à Republique en dir. de Gallieni (malaise voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"914017473309134848";https://twitter.com/Ligne3_RATP/status/914017473309134848
Ligne3_RATP;2017-09-28 11:26;1;1;"[ #Fermeture #Ligne3bis ] La ligne 3 bis sera fermée pour travaux du 10 au 12 novembre inclus. Plus d'information : http:// ow.ly/4jJu30fu9tj pic.twitter.com/uJ4e6Mc30q";;;#Fermeture #Ligne3bis;"913334064102432768";https://twitter.com/Ligne3_RATP/status/913334064102432768
Ligne3_RATP;2017-09-27 16:40;1;3;"Supporteurs du @racing92 , on vous emmène au stade ! RDV Porte de Champerret pr profiter de nos navettes gratuites : http:// ow.ly/pgjX30fsP7L pic.twitter.com/rrvF6CqJLg";;@racing92;;"913050800187944961";https://twitter.com/Ligne3_RATP/status/913050800187944961
Ligne3_RATP;2017-09-26 11:44;2;4;"La station Porte de Champerret accueille son nouvel écran #Zenway ! Plans, itinéraires... Venez vite le tester ! http:// ow.ly/zQbT30fqCCZ pic.twitter.com/sh5DKiPLus";;;#Zenway;"912613881616400385";https://twitter.com/Ligne3_RATP/status/912613881616400385
Ligne3_RATP;2017-09-24 14:15;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"911927130832953344";https://twitter.com/Ligne3_RATP/status/911927130832953344
Ligne3_RATP;2017-09-24 13:17;2;0;"13:15, le trafic est perturbé sur la ligne (panne de matériel) #RATP #Ligne3";;;#RATP #Ligne3;"911912361711284224";https://twitter.com/Ligne3_RATP/status/911912361711284224
Ligne3_RATP;2017-09-24 13:15;0;1;"13:12, la rame stationne à Reaumur-Sebastopol en dir. de Pont de Levallois-Becon (panne de matériel) #RATP #Ligne3";;;#RATP #Ligne3;"911911858248077313";https://twitter.com/Ligne3_RATP/status/911911858248077313
Ligne3_RATP;2017-09-22 17:06;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"911245216140730368";https://twitter.com/Ligne3_RATP/status/911245216140730368
Ligne3_RATP;2017-09-22 16:37;2;1;"16:35, le trafic est perturbé sur la ligne (panne de matériel) #RATP #Ligne3";;;#RATP #Ligne3;"911237917833560064";https://twitter.com/Ligne3_RATP/status/911237917833560064
Ligne3_RATP;2017-09-22 15:55;55;96;"Bon anniversaire #TGV ! Revenez quand vous voulez ! #SNCF #Auber #Vintage pic.twitter.com/zUCGuIlqEh";;;#TGV #SNCF #Auber #Vintage;"911227432627302405";https://twitter.com/Ligne3_RATP/status/911227432627302405
Ligne3_RATP;2017-09-22 15:49;1;0;"15:47, le trafic reprend progressivement (panne de matériel) #RATP #Ligne3";;;#RATP #Ligne3;"911225838485606401";https://twitter.com/Ligne3_RATP/status/911225838485606401
Ligne3_RATP;2017-09-22 15:36;2;0;"15:33, le trafic est interrompu entre Pont de Levallois-Becon et Villiers (panne de matériel) #RATP #Ligne3";;;#RATP #Ligne3;"911222566542610432";https://twitter.com/Ligne3_RATP/status/911222566542610432
Ligne3_RATP;2017-09-21 18:55;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"910910261720174593";https://twitter.com/Ligne3_RATP/status/910910261720174593
Ligne3_RATP;2017-09-21 18:36;1;0;"18:32, le trafic est perturbé de Pont de Levallois-Becon vers Gallieni (incident voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"910905477239836674";https://twitter.com/Ligne3_RATP/status/910905477239836674
Ligne3_RATP;2017-09-19 23:09;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"910249404057178113";https://twitter.com/Ligne3_RATP/status/910249404057178113
Ligne3_RATP;2017-09-19 22:58;0;0;"La station République est à nouveau desservie dans les deux directions sur la #Ligne3 #RATP";;;#Ligne3 #RATP;"910246743534657536";https://twitter.com/Ligne3_RATP/status/910246743534657536
Ligne3_RATP;2017-09-19 22:19;1;0;"22:17, l'arrêt n'est pas marqué à Republique. Reprise estimée à 23:17. (colis suspect) #RATP #Ligne3";;;#RATP #Ligne3;"910236821459791873";https://twitter.com/Ligne3_RATP/status/910236821459791873
Ligne3_RATP;2017-09-17 10:21;16;41;"Vous ne le savez peut-être pas mais le studio cinéma le plus connu de Paris se trouve sous terre #JEPRATP #RATPSTORIES #JEP pic.twitter.com/C1eDwBaV7w";;;#JEPRATP #RATPSTORIES #JEP;"909331535706378240";https://twitter.com/Ligne3_RATP/status/909331535706378240
Ligne3_RATP;2017-09-16 12:58;0;0;"Malheureusement les inscriptions sont closes RDV au siège de la RATP pour des animations sans inscription préalable";;;;"909008702358921216";https://twitter.com/Ligne3_RATP/status/909008702358921216
Ligne3_RATP;2017-09-15 18:07;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"908723852284452865";https://twitter.com/Ligne3_RATP/status/908723852284452865
Ligne3_RATP;2017-09-15 17:57;0;0;"Incident terminé, les rames marquent de nouveau l’arrêt à la station Pere-Lachaise (colis suspect) #RATP #Ligne3";;;#RATP #Ligne3;"908721388252516353";https://twitter.com/Ligne3_RATP/status/908721388252516353
Ligne3_RATP;2017-09-15 17:29;0;0;"17:27, l'arrêt n'est pas marqué à Pere-Lachaise (colis suspect) #RATP #Ligne3";;;#RATP #Ligne3;"908714289497767936";https://twitter.com/Ligne3_RATP/status/908714289497767936
Ligne3_RATP;2017-09-14 11:29;2;1;"Nos #athlètesRATP s’associent à la joie suscitée par la victoire de @Paris2024 ! #ANousLesJeux #Paris2024 http:// ow.ly/kuwZ30f92gt";;@Paris2024;#athl #ANousLesJeux #Paris2024;"908261327692591104";https://twitter.com/Ligne3_RATP/status/908261327692591104
Ligne3_RATP;2017-09-13 23:24;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"908078851917586434";https://twitter.com/Ligne3_RATP/status/908078851917586434
Ligne3_RATP;2017-09-13 23:22;0;0;"[Mesure de sécurité] La station Havre-Caumartin est rouverte au public #RER A #Ligne3 #Ligne9";;;#RER #Ligne3 #Ligne9;"908078494269235200";https://twitter.com/Ligne3_RATP/status/908078494269235200
Ligne3_RATP;2017-09-13 18:13;0;2;"Pour sortir ou accéder à la station Havre-Caumartin, emprunter les accès de la gare Auber #RER A #Ligne3 #Ligne9 2/2";;;#RER #Ligne3 #Ligne9;"908000696267665408";https://twitter.com/Ligne3_RATP/status/908000696267665408
Ligne3_RATP;2017-09-13 18:11;0;2;"13/09 18h00: La station Havre-Caumartin est fermée par mesure de sécurité.Les correspondances restent assurées. #RATP #Ligne3 #Ligne9 1/2";;;#RATP #Ligne3 #Ligne9;"908000242573987840";https://twitter.com/Ligne3_RATP/status/908000242573987840
Ligne3_RATP;2017-09-13 18:09;0;1;"18:03, la station Havre Caum. est fermée, corresp. assurées (mesure de sécurité) #RATP #Ligne3";;;#RATP #Ligne3;"907999579848810497";https://twitter.com/Ligne3_RATP/status/907999579848810497
Ligne3_RATP;2017-09-12 23:17;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"907714702721024003";https://twitter.com/Ligne3_RATP/status/907714702721024003
Ligne3_RATP;2017-09-12 22:57;1;0;"22:55, le trafic reprend progressivement entre Pont de Levallois-Becon et Pereire (incident voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"907709670315479040";https://twitter.com/Ligne3_RATP/status/907709670315479040
Ligne3_RATP;2017-09-12 22:54;0;0;"Fin d'incident. Le trafic va reprendre entre Pereire et Pont de Levallois-Becon #RATP #Ligne3";;;#RATP #Ligne3;"907709130877661184";https://twitter.com/Ligne3_RATP/status/907709130877661184
Ligne3_RATP;2017-09-12 22:49;1;0;"22:47, le trafic est interrompu entre Pont de Levallois-Becon et Pereire. Reprise estimée à 22:55. (incident voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"907707656818839552";https://twitter.com/Ligne3_RATP/status/907707656818839552
Ligne3_RATP;2017-09-12 22:44;1;0;"22:39, le trafic est interrompu entre Pte de Champerret et Pont de Levallois-Becon (incident voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"907706398850654210";https://twitter.com/Ligne3_RATP/status/907706398850654210
Ligne3_RATP;2017-09-06 17:12;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"905448675111034881";https://twitter.com/Ligne3_RATP/status/905448675111034881
Ligne3_RATP;2017-09-06 17:04;0;0;"Incident terminé.Retour à un trafic normal sur l'ensemble de la #Ligne3 #RATP";;;#Ligne3 #RATP;"905446649119506433";https://twitter.com/Ligne3_RATP/status/905446649119506433
Ligne3_RATP;2017-09-06 16:50;2;0;"16:47, le trafic est perturbé sur la ligne (malaise voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"905443139326025732";https://twitter.com/Ligne3_RATP/status/905443139326025732
Ligne3_RATP;2017-09-06 16:49;0;0;"La rame est repartie de St Lazare en d° de Galliéni sur la #Ligne3 #RATP";;;#Ligne3 #RATP;"905442802674356224";https://twitter.com/Ligne3_RATP/status/905442802674356224
Ligne3_RATP;2017-09-06 16:43;1;0;"16:41, la rame stationne à Saint-Lazare en dir. de Gallieni (malaise voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"905441381690347520";https://twitter.com/Ligne3_RATP/status/905441381690347520
Ligne3_RATP;2017-09-04 15:37;5;11;"[ #JEPRATP ] Silence… Action ! On vous invite dans notre station cinéma ! RDV demain à 12h pr les inscriptions sur http:// ow.ly/Ijr630eTDpA pic.twitter.com/aO4gdt7hZA";;;#JEPRATP;"904699849312006144";https://twitter.com/Ligne3_RATP/status/904699849312006144
Ligne3_RATP;2017-09-04 10:38;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"904624746230403073";https://twitter.com/Ligne3_RATP/status/904624746230403073
Ligne3_RATP;2017-09-04 10:29;1;0;"10:29 Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"904622421138952192";https://twitter.com/Ligne3_RATP/status/904622421138952192
Ligne3_RATP;2017-09-04 10:03;0;0;"10:02 Le trafic reprend progressivement sur l'ensemble de la ligne ( Incident terminé) #Ligne3 #RATP";;;#Ligne3 #RATP;"904615834445905920";https://twitter.com/Ligne3_RATP/status/904615834445905920
Ligne3_RATP;2017-09-04 10:00;0;0;"09:59 Le trafic va reprendre dans quelques instants #ligne3 #RATP";;;#ligne3 #RATP;"904615014354608128";https://twitter.com/Ligne3_RATP/status/904615014354608128
Ligne3_RATP;2017-09-04 09:47;0;0;"09:46 Le voyageur malade est dans la rame, il nécessite des soins particuliers sur place. La rame doit rester à quai #Ligne3 #RATP";;;#Ligne3 #RATP;"904611766927314944";https://twitter.com/Ligne3_RATP/status/904611766927314944
Ligne3_RATP;2017-09-04 09:45;1;0;"09:44, le trafic est perturbé sur la ligne (malaise voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"904611408704364544";https://twitter.com/Ligne3_RATP/status/904611408704364544
Ligne3_RATP;2017-09-04 09:43;0;0;"09:43 Les sapeurs-pompiers #BSPP sont sur place et prennent en charge le voyageur malade #Ligne3 #RATP";;;#BSPP #Ligne3 #RATP;"904610837104615424";https://twitter.com/Ligne3_RATP/status/904610837104615424
Ligne3_RATP;2017-09-04 09:42;0;0;"09:42 Nos agents #RATP ont alerté les équipes de secours #Ligne3";;;#RATP #Ligne3;"904610647698235393";https://twitter.com/Ligne3_RATP/status/904610647698235393
Ligne3_RATP;2017-09-04 09:41;1;0;"09:40 (malaise voyageur) L’incident a lieu à la station Quatre Septembre #Ligne3 #RATP";;;#Ligne3 #RATP;"904610379686400000";https://twitter.com/Ligne3_RATP/status/904610379686400000
Ligne3_RATP;2017-09-04 09:38;1;0;"09:36, la rame stationne à Quatre Septembre en dir. de Gallieni (malaise voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"904609647117643776";https://twitter.com/Ligne3_RATP/status/904609647117643776
Ligne3_RATP;2017-08-29 17:35;0;0;"Bonjour Florent, les fréquences vont reprendre progressivement. Bonne fin de journée, Nao";;;;"902555319196409856";https://twitter.com/Ligne3_RATP/status/902555319196409856
Ligne3_RATP;2017-08-27 01:32;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"901588238195982337";https://twitter.com/Ligne3_RATP/status/901588238195982337
Ligne3_RATP;2017-08-27 01:19;1;0;"01:18, le trafic reprend progressivement entre Pereire et Pont de Levallois-Becon (colis suspect) #RATP #Ligne3";;;#RATP #Ligne3;"901584967200894976";https://twitter.com/Ligne3_RATP/status/901584967200894976
Ligne3_RATP;2017-08-27 00:54;1;0;"00:50, le trafic est interrompu entre Pereire et Pont de Levallois-Becon. Reprise estimée à 01:20. (colis suspect) #RATP #Ligne3";;;#RATP #Ligne3;"901578674989924353";https://twitter.com/Ligne3_RATP/status/901578674989924353
Ligne3_RATP;2017-08-27 00:51;1;0;"01:20, le trafic sera interrompu entre Pereire et Pont de Levallois-Becon (colis suspect) #RATP #Ligne3";;;#RATP #Ligne3;"901577920703029249";https://twitter.com/Ligne3_RATP/status/901577920703029249
Ligne3_RATP;2017-08-25 19:55;0;0;"Incident terminé.Retour à un trafic normal sur l'ensemble de #Ligne3 #RATP";;;#Ligne3 #RATP;"901141054942060544";https://twitter.com/Ligne3_RATP/status/901141054942060544
Ligne3_RATP;2017-08-25 19:52;0;0;"19:51, la rame stationne à Republique en dir. de Pont de Levallois-Becon (malaise voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"901140287195631616";https://twitter.com/Ligne3_RATP/status/901140287195631616
Ligne3_RATP;2017-08-11 10:30;0;2;"Le RoissyBus est à votre disposition station Opéra pour vous rendre à l'aéroport Charles de Gaulle : http:// ow.ly/eJK630dATP8 #RATP pic.twitter.com/sw8WbaY1Ak";;;#RATP;"895925444268175361";https://twitter.com/Ligne3_RATP/status/895925444268175361
Ligne3_RATP;2017-08-09 16:12;2;2;"16:11, le trafic est perturbé sur la ligne (malaise voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"895286716436799488";https://twitter.com/Ligne3_RATP/status/895286716436799488
Ligne3_RATP;2017-08-09 16:03;0;2;"16:01, la rame stationne à Republique en dir. de Pont de Levallois-Becon (malaise voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"895284451227336704";https://twitter.com/Ligne3_RATP/status/895284451227336704
Ligne3_RATP;2017-08-09 10:25;0;3;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"895199390608044032";https://twitter.com/Ligne3_RATP/status/895199390608044032
Ligne3_RATP;2017-08-09 10:06;1;1;"10:05, le trafic est perturbé sur la ligne (incident voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"895194609093103616";https://twitter.com/Ligne3_RATP/status/895194609093103616
Ligne3_RATP;2017-08-09 09:59;1;2;"09:58, le trafic reprend progressivement entre Gambetta et Gallieni (incident voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"895192847900708864";https://twitter.com/Ligne3_RATP/status/895192847900708864
Ligne3_RATP;2017-08-09 09:53;0;3;"[Incident voyageur] Les pompiers sont arrivés sur place à Porte de Bagnolet pour la prise en charge de la victime #RATP #Ligne3";;;#RATP #Ligne3;"895191392137469953";https://twitter.com/Ligne3_RATP/status/895191392137469953
Ligne3_RATP;2017-08-09 09:49;1;2;"09:48, le trafic est interrompu entre Gambetta et Gallieni. Reprise estimée à 10:00. (incident voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"895190331356045312";https://twitter.com/Ligne3_RATP/status/895190331356045312
Ligne3_RATP;2017-08-09 09:44;1;2;"09:41, la rame stationne à Pte de Bagnolet en dir. de Pont de Levallois-Becon (incident voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"895189072779542528";https://twitter.com/Ligne3_RATP/status/895189072779542528
Ligne3_RATP;2017-08-07 18:28;0;1;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"894596169158021121";https://twitter.com/Ligne3_RATP/status/894596169158021121
Ligne3_RATP;2017-08-07 18:14;2;1;"18:13, le trafic reprend progressivement (malaise voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"894592643019288576";https://twitter.com/Ligne3_RATP/status/894592643019288576
Ligne3_RATP;2017-08-07 18:05;1;1;"18:03, le trafic est ralenti sur la ligne (malaise voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"894590378162212864";https://twitter.com/Ligne3_RATP/status/894590378162212864
Ligne3_RATP;2017-08-07 17:50;0;1;"17:49, la rame stationne à Europe en dir. de Gallieni (malaise voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"894586603481333760";https://twitter.com/Ligne3_RATP/status/894586603481333760
Ligne3_RATP;2017-08-05 20:53;0;1;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"893907880516222976";https://twitter.com/Ligne3_RATP/status/893907880516222976
Ligne3_RATP;2017-08-05 20:44;0;1;"La station Opéra est de nouveau desservie en direction de Gallieni #RATP #Ligne3";;;#RATP #Ligne3;"893905546562027521";https://twitter.com/Ligne3_RATP/status/893905546562027521
Ligne3_RATP;2017-08-05 19:45;1;1;"19:43, l'arrêt n'est pas marqué à Opera en dir. de Gallieni (malaise voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"893890768661884930";https://twitter.com/Ligne3_RATP/status/893890768661884930
Ligne3_RATP;2017-07-30 16:22;0;1;"16:00, Reprise progressive du trafic sur la @lignesNetU_SNCF #LigneN";;@lignesNetU_SNCF;#LigneN;"891665265464881152";https://twitter.com/Ligne3_RATP/status/891665265464881152
Ligne3_RATP;2017-07-30 13:15;0;2;"Pour plus d’info pour vos trajets SNCF, vous pouvez aller sur le site Transilien. https://www. transilien.com/#info-trafic-t emps-reel … 3/3";;;#info;"891618134930726912";https://twitter.com/Ligne3_RATP/status/891618134930726912
Ligne3_RATP;2017-07-30 13:10;0;0;"Bonjour, dernière info de la SNCF Transilien, le trafic est de nouveau interrompu sur la ligne N au départ de Montparnasse. #RATP 1/3";;;#RATP;"891616891260862464";https://twitter.com/Ligne3_RATP/status/891616891260862464
Ligne3_RATP;2017-07-30 13:10;0;0;"Ligne N ne circule pas entre Montparnasse et Versailles Chantiers. #RATP 2/3";;;#RATP;"891616888744226817";https://twitter.com/Ligne3_RATP/status/891616888744226817
Ligne3_RATP;2017-07-30 12:40;0;0;"Vous pouvez aussi appeler le service client au 3635 #RATP 3/3";;;#RATP;"891609341584965633";https://twitter.com/Ligne3_RATP/status/891609341584965633
Ligne3_RATP;2017-07-30 12:40;0;0;"Pour plus d’info pour vos trajets SNCF, vous pouvez aller sur le site http:// ow.ly/k1az30e1cl7 #RATP 2/3";;;#RATP;"891609337529020417";https://twitter.com/Ligne3_RATP/status/891609337529020417
Ligne3_RATP;2017-07-30 12:40;0;0;"Bonjour, pour info le trafic reprend progressivement en Gare de Montparnasse, mais reste très perturbé. #RATP 1/3";;;#RATP;"891609337088573440";https://twitter.com/Ligne3_RATP/status/891609337088573440
Ligne3_RATP;2017-07-30 12:10;0;0;"Reprise progressive de la ligne SNCF N entre Paris Montparnasse et Versailles Chantiers. #RATP";;;#RATP;"891601793121230848";https://twitter.com/Ligne3_RATP/status/891601793121230848
Ligne3_RATP;2017-07-30 08:55;0;0;"Un service de Bus spécial est mis en place au départ de Montparnasse vers Gare d’Austerlitz. #RATP Au terminus des lignes 94-95-96";;;#RATP;"891552703528271872";https://twitter.com/Ligne3_RATP/status/891552703528271872
Ligne3_RATP;2017-07-30 07:50;1;0;"La ligne SNCF N est interrompue entre Paris Montparnasse et Versailles Chantiers avec une reprise estimée vers 12h00. #RATP 1/3";;;#RATP;"891536350092161024";https://twitter.com/Ligne3_RATP/status/891536350092161024
Ligne3_RATP;2017-07-30 07:50;0;0;"Pour plus d’info pour vos trajets SNCF, vous pouvez aller sur le site Transilien. 3/3 http:// ow.ly/tX7B30e15BW";;;;"891536347739160576";https://twitter.com/Ligne3_RATP/status/891536347739160576
Ligne3_RATP;2017-07-30 07:50;0;0;"Pour Versailles Chantiers vous pouvez utiliser les lignes L et U au départ de Saint Lazare. #RATP 2/3";;;#RATP;"891536344933179392";https://twitter.com/Ligne3_RATP/status/891536344933179392
Ligne3_RATP;2017-07-30 07:45;1;1;"Bonjour, pour info aucun TGV au départ de Montparnasse, tous les départs se font de Gare d’Austerlitz. #RATP 1/2";;;#RATP;"891535088135131137";https://twitter.com/Ligne3_RATP/status/891535088135131137
Ligne3_RATP;2017-07-30 07:45;0;0;"Pour modifier votre trajet, vous êtes invités à vous rendre sur la recherche d’itinéraire personnalisée : http://www. ratp.fr/itineraires";;;;"891535084578328576";https://twitter.com/Ligne3_RATP/status/891535084578328576
Ligne3_RATP;2017-07-30 07:45;0;0;"Le service de Bus 91 au départ de Montparnasse est renforcé vers Gare d’Austerlitz. #RATP 2/2";;;#RATP;"891535084100218880";https://twitter.com/Ligne3_RATP/status/891535084100218880
Ligne3_RATP;2017-07-29 19:04;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne3 #RATP . Incident terminé.";;;#Ligne3 #RATP;"891343734763393024";https://twitter.com/Ligne3_RATP/status/891343734763393024
Ligne3_RATP;2017-07-29 18:47;2;0;"18:45, la rame stationne à Republique en dir. de Gallieni (incident voyageur) #RATP #Ligne3";;;#RATP #Ligne3;"891339457193967616";https://twitter.com/Ligne3_RATP/status/891339457193967616
Ligne3_RATP;2017-07-29 11:05;0;0;"Pour tous les travaux en cours sur la ligne #RERA . Pour plus d’informations, http:// ow.ly/n7LP30e0pps";;;#RERA;"891223042797572096";https://twitter.com/Ligne3_RATP/status/891223042797572096
Ligne3_RATP;2017-07-27 07:01;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne3bis #RATP . Incident terminé.";;;#Ligne3bis #RATP;"890437011760459776";https://twitter.com/Ligne3_RATP/status/890437011760459776
